Answer.bonus,trial,color,workerid,init_images,percentage,type,utterance_label,label,Answer.condition,clicked,Answer.time_in_minutes,block,block_trial,utterance,position
332,29,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,10.196216666666666,4,5, The machine dispensed all of the blue ones.,2
332,30,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,0,10.196216666666666,4,6, The machine dispensed,1
332,30,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,1,10.196216666666666,4,6, The machine dispensed,2
332,30,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,10.196216666666666,4,6, The machine dispensed none of the,1
332,30,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,10.196216666666666,4,6, The machine dispensed none of the,2
332,30,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,10.196216666666666,4,6, The machine dispensed none of the orange ones.,1
332,30,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,10.196216666666666,4,6, The machine dispensed none of the orange ones.,2
332,31,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,0,10.196216666666666,4,7, The machine dispensed,1
332,31,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,1,10.196216666666666,4,7, The machine dispensed,2
332,31,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,10.196216666666666,4,7, The machine dispensed some of the,1
332,31,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,10.196216666666666,4,7, The machine dispensed some of the,2
332,31,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,10.196216666666666,4,7, The machine dispensed some of the blue ones.,1
332,31,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,10.196216666666666,4,7, The machine dispensed some of the blue ones.,2
332,32,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,10.196216666666666,4,8, The machine dispensed,1
332,32,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,10.196216666666666,4,8, The machine dispensed,2
332,32,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,10.196216666666666,4,8, The machine dispensed some of the,1
332,32,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,10.196216666666666,4,8, The machine dispensed some of the,2
332,32,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,10.196216666666666,4,8, The machine dispensed some of the orange ones.,1
332,32,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,10.196216666666666,4,8, The machine dispensed some of the orange ones.,2
332,33,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,0,10.196216666666666,5,1, The machine dispensed,1
332,33,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,1,10.196216666666666,5,1, The machine dispensed,2
332,33,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,1,10.196216666666666,5,1, The machine dispensed some of the,1
332,33,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,0,10.196216666666666,5,1, The machine dispensed some of the,2
332,33,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,10.196216666666666,5,1, The machine dispensed some of the blue ones.,1
332,33,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,10.196216666666666,5,1, The machine dispensed some of the blue ones.,2
332,34,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,prior,target,some,1,10.196216666666666,5,2, The machine dispensed,1
332,34,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,prior,competitor,some,0,10.196216666666666,5,2, The machine dispensed,2
332,34,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,quantifier,target,some,1,10.196216666666666,5,2, The machine dispensed none of the,1
332,34,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,quantifier,competitor,some,0,10.196216666666666,5,2, The machine dispensed none of the,2
332,34,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,color,target,some,1,10.196216666666666,5,2, The machine dispensed none of the blue ones.,1
332,34,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,color,competitor,some,0,10.196216666666666,5,2, The machine dispensed none of the blue ones.,2
332,35,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,10.196216666666666,5,3, The machine dispensed,1
332,35,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,10.196216666666666,5,3, The machine dispensed,2
332,35,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,10.196216666666666,5,3, The machine dispensed some of the,1
332,35,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,10.196216666666666,5,3, The machine dispensed some of the,2
332,35,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,10.196216666666666,5,3, The machine dispensed some of the blue ones.,1
332,35,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,10.196216666666666,5,3, The machine dispensed some of the blue ones.,2
332,36,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,1,10.196216666666666,5,4, The machine dispensed,1
332,36,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,0,10.196216666666666,5,4, The machine dispensed,2
332,36,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,10.196216666666666,5,4, The machine dispensed all of the,1
332,36,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,10.196216666666666,5,4, The machine dispensed all of the,2
332,36,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,10.196216666666666,5,4, The machine dispensed all of the blue ones.,1
332,36,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,10.196216666666666,5,4, The machine dispensed all of the blue ones.,2
332,37,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,10.196216666666666,5,5, The machine dispensed,1
332,37,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,10.196216666666666,5,5, The machine dispensed,2
332,37,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,10.196216666666666,5,5, The machine dispensed most of the,1
332,37,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,10.196216666666666,5,5, The machine dispensed most of the,2
332,37,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,10.196216666666666,5,5, The machine dispensed most of the orange ones.,1
332,37,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,10.196216666666666,5,5, The machine dispensed most of the orange ones.,2
332,38,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,0,10.196216666666666,5,6, The machine dispensed,1
332,38,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,1,10.196216666666666,5,6, The machine dispensed,2
332,38,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,10.196216666666666,5,6, The machine dispensed most of the,1
332,38,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,10.196216666666666,5,6, The machine dispensed most of the,2
332,38,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,10.196216666666666,5,6, The machine dispensed most of the blue ones.,1
332,38,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,10.196216666666666,5,6, The machine dispensed most of the blue ones.,2
332,39,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,1,10.196216666666666,5,7, The machine dispensed,1
332,39,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,0,10.196216666666666,5,7, The machine dispensed,2
332,39,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,10.196216666666666,5,7, The machine dispensed most of the,1
332,39,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,10.196216666666666,5,7, The machine dispensed most of the,2
332,39,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,10.196216666666666,5,7, The machine dispensed most of the orange ones.,1
332,39,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,10.196216666666666,5,7, The machine dispensed most of the orange ones.,2
332,40,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,0,10.196216666666666,5,8, The machine dispensed,1
332,40,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,1,10.196216666666666,5,8, The machine dispensed,2
332,40,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,0,10.196216666666666,5,8, The machine dispensed some of the,1
332,40,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,1,10.196216666666666,5,8, The machine dispensed some of the,2
332,40,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,10.196216666666666,5,8, The machine dispensed some of the orange ones.,1
332,40,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,10.196216666666666,5,8, The machine dispensed some of the orange ones.,2
332,41,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,0,10.196216666666666,6,1, The machine dispensed,1
332,41,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,1,10.196216666666666,6,1, The machine dispensed,2
332,41,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,0,10.196216666666666,6,1, The machine dispensed some of the,1
332,41,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,1,10.196216666666666,6,1, The machine dispensed some of the,2
332,41,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,10.196216666666666,6,1, The machine dispensed some of the blue ones.,1
332,41,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,10.196216666666666,6,1, The machine dispensed some of the blue ones.,2
332,42,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,prior,competitor,some,0,10.196216666666666,6,2, The machine dispensed,1
332,42,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,prior,target,some,1,10.196216666666666,6,2, The machine dispensed,2
332,42,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,quantifier,competitor,some,0,10.196216666666666,6,2, The machine dispensed none of the,1
332,42,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,quantifier,target,some,1,10.196216666666666,6,2, The machine dispensed none of the,2
332,42,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,color,competitor,some,0,10.196216666666666,6,2, The machine dispensed none of the orange ones.,1
332,42,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,color,target,some,1,10.196216666666666,6,2, The machine dispensed none of the orange ones.,2
332,43,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,1,10.196216666666666,6,3, The machine dispensed,1
332,43,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,0,10.196216666666666,6,3, The machine dispensed,2
332,43,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,10.196216666666666,6,3, The machine dispensed most of the,1
332,43,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,10.196216666666666,6,3, The machine dispensed most of the,2
332,43,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,10.196216666666666,6,3, The machine dispensed most of the blue ones.,1
332,43,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,10.196216666666666,6,3, The machine dispensed most of the blue ones.,2
332,44,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,10.196216666666666,6,4, The machine dispensed,1
332,44,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,10.196216666666666,6,4, The machine dispensed,2
332,44,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,10.196216666666666,6,4, The machine dispensed some of the,1
332,44,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,10.196216666666666,6,4, The machine dispensed some of the,2
332,44,blue,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,10.196216666666666,6,4, The machine dispensed some of the blue ones.,1
332,44,orange,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,10.196216666666666,6,4, The machine dispensed some of the blue ones.,2
332,45,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,1,10.196216666666666,6,5, The machine dispensed,1
332,45,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,0,10.196216666666666,6,5, The machine dispensed,2
332,45,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,10.196216666666666,6,5, The machine dispensed most of the,1
332,45,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,10.196216666666666,6,5, The machine dispensed most of the,2
332,45,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,10.196216666666666,6,5, The machine dispensed most of the blue ones.,1
332,45,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,10.196216666666666,6,5, The machine dispensed most of the blue ones.,2
332,46,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,0,10.196216666666666,6,6, The machine dispensed,1
332,46,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,1,10.196216666666666,6,6, The machine dispensed,2
332,46,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,10.196216666666666,6,6, The machine dispensed all of the,1
332,46,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,10.196216666666666,6,6, The machine dispensed all of the,2
332,46,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,10.196216666666666,6,6, The machine dispensed all of the blue ones.,1
332,46,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,10.196216666666666,6,6, The machine dispensed all of the blue ones.,2
332,47,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,10.196216666666666,6,7, The machine dispensed,1
332,47,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,10.196216666666666,6,7, The machine dispensed,2
332,47,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,10.196216666666666,6,7, The machine dispensed most of the,1
332,47,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,10.196216666666666,6,7, The machine dispensed most of the,2
332,47,orange,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,10.196216666666666,6,7, The machine dispensed most of the blue ones.,1
332,47,blue,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,10.196216666666666,6,7, The machine dispensed most of the blue ones.,2
