clicked,Answer.time_in_minutes,percentage,block,utterance,label,type,Answer.condition,utterance_label,Answer.bonus,trial,workerid,init_images,color,position,block_trial
1,4.0892333333333335,25,3, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,224,24,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,4.0892333333333335,60,3, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,224,24,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,4.0892333333333335,25,3, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,224,24,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,4.0892333333333335,60,3, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,224,24,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,4.0892333333333335,90,4, The machine dispensed,competitor,60_90_1,many_some,prior,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,4.0892333333333335,60,4, The machine dispensed,target,60_90_1,many_some,prior,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,4.0892333333333335,90,4, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,4.0892333333333335,60,4, The machine dispensed some of the,target,60_90_1,many_some,quantifier,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,4.0892333333333335,90,4, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,4.0892333333333335,60,4, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,4.0892333333333335,90,4, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,4.0892333333333335,60,4, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,224,25,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,4.0892333333333335,60,4, The machine dispensed,competitor,60_90_2,many_some,prior,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,4.0892333333333335,90,4, The machine dispensed,target,60_90_2,many_some,prior,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,4.0892333333333335,60,4, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,4.0892333333333335,90,4, The machine dispensed many of the,target,60_90_2,many_some,quantifier,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,4.0892333333333335,60,4, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,4.0892333333333335,90,4, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,4.0892333333333335,60,4, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,4.0892333333333335,90,4, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,224,26,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,4.0892333333333335,100,4, The machine dispensed,competitor,75_100_1,many_some,prior,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,4.0892333333333335,75,4, The machine dispensed,target,75_100_1,many_some,prior,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,4.0892333333333335,100,4, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,4.0892333333333335,75,4, The machine dispensed many of the,target,75_100_1,many_some,quantifier,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,4.0892333333333335,100,4, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,4.0892333333333335,75,4, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,224,27,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,4.0892333333333335,25,4, The machine dispensed,target,25_60_1,many_some,prior,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,4.0892333333333335,60,4, The machine dispensed,competitor,25_60_1,many_some,prior,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,4.0892333333333335,25,4, The machine dispensed some of the,target,25_60_1,many_some,quantifier,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,4.0892333333333335,60,4, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,4.0892333333333335,25,4, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,4.0892333333333335,60,4, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,4.0892333333333335,25,4, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,4.0892333333333335,60,4, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,224,28,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,4.0892333333333335,90,4, The machine dispensed,competitor,90_0_2,many_some,prior,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,4.0892333333333335,0,4, The machine dispensed,target,90_0_2,many_some,prior,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,4.0892333333333335,90,4, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,4.0892333333333335,0,4, The machine dispensed none of the,target,90_0_2,many_some,quantifier,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,4.0892333333333335,90,4, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,4.0892333333333335,0,4, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,4.0892333333333335,90,4, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,4.0892333333333335,0,4, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,224,29,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,4.0892333333333335,75,4, The machine dispensed,competitor,75_100_2,many_some,prior,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,4.0892333333333335,100,4, The machine dispensed,target,75_100_2,many_some,prior,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,4.0892333333333335,75,4, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,4.0892333333333335,100,4, The machine dispensed all of the,target,75_100_2,many_some,quantifier,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,4.0892333333333335,75,4, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,4.0892333333333335,100,4, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,224,30,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,4.0892333333333335,0,4, The machine dispensed,competitor,90_0_1,many_some,prior,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,4.0892333333333335,90,4, The machine dispensed,target,90_0_1,many_some,prior,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,4.0892333333333335,0,4, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,4.0892333333333335,90,4, The machine dispensed many of the,target,90_0_1,many_some,quantifier,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,4.0892333333333335,0,4, The machine dispensed many of the blue ones.,competitor,90_0_1,many_some,color,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,4.0892333333333335,90,4, The machine dispensed many of the blue ones.,target,90_0_1,many_some,color,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,4.0892333333333335,0,4, The machine dispensed many of the blue ones.,competitor,90_0_1,many_some,color,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,4.0892333333333335,90,4, The machine dispensed many of the blue ones.,target,90_0_1,many_some,color,224,31,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,4.0892333333333335,60,4, The machine dispensed,target,25_60_2,many_some,prior,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,4.0892333333333335,25,4, The machine dispensed,competitor,25_60_2,many_some,prior,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,4.0892333333333335,60,4, The machine dispensed some of the,target,25_60_2,many_some,quantifier,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,4.0892333333333335,25,4, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,4.0892333333333335,60,4, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,4.0892333333333335,25,4, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,4.0892333333333335,60,4, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,4.0892333333333335,25,4, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,4.0892333333333335,60,4, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,4.0892333333333335,25,4, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,224,32,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,4.0892333333333335,75,5, The machine dispensed,competitor,75_100_2,many_some,prior,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,4.0892333333333335,100,5, The machine dispensed,target,75_100_2,many_some,prior,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,4.0892333333333335,75,5, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,4.0892333333333335,100,5, The machine dispensed all of the,target,75_100_2,many_some,quantifier,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,4.0892333333333335,75,5, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,4.0892333333333335,100,5, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,4.0892333333333335,75,5, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,4.0892333333333335,100,5, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,224,33,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,4.0892333333333335,100,5, The machine dispensed,competitor,75_100_1,many_some,prior,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,4.0892333333333335,75,5, The machine dispensed,target,75_100_1,many_some,prior,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,4.0892333333333335,100,5, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,4.0892333333333335,75,5, The machine dispensed many of the,target,75_100_1,many_some,quantifier,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,4.0892333333333335,100,5, The machine dispensed many of the blue ones.,competitor,75_100_1,many_some,color,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,4.0892333333333335,75,5, The machine dispensed many of the blue ones.,target,75_100_1,many_some,color,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,4.0892333333333335,100,5, The machine dispensed many of the blue ones.,competitor,75_100_1,many_some,color,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,4.0892333333333335,75,5, The machine dispensed many of the blue ones.,target,75_100_1,many_some,color,224,34,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,4.0892333333333335,90,5, The machine dispensed,target,60_90_2,many_some,prior,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,4.0892333333333335,60,5, The machine dispensed,competitor,60_90_2,many_some,prior,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,4.0892333333333335,90,5, The machine dispensed many of the,target,60_90_2,many_some,quantifier,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,4.0892333333333335,60,5, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,4.0892333333333335,90,5, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,4.0892333333333335,60,5, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,4.0892333333333335,90,5, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,4.0892333333333335,60,5, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,224,35,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,4.0892333333333335,25,5, The machine dispensed,competitor,25_60_2,many_some,prior,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,4.0892333333333335,60,5, The machine dispensed,target,25_60_2,many_some,prior,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,4.0892333333333335,25,5, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,4.0892333333333335,60,5, The machine dispensed some of the,target,25_60_2,many_some,quantifier,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,4.0892333333333335,25,5, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,4.0892333333333335,60,5, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,4.0892333333333335,25,5, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,4.0892333333333335,60,5, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,224,36,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,4.0892333333333335,0,5, The machine dispensed,target,90_0_2,many_some,prior,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,4.0892333333333335,90,5, The machine dispensed,competitor,90_0_2,many_some,prior,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,4.0892333333333335,0,5, The machine dispensed none of the,target,90_0_2,many_some,quantifier,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,4.0892333333333335,90,5, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,4.0892333333333335,0,5, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,4.0892333333333335,90,5, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,224,37,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
