trial,color,block_trial,clicked,utterance,type,Answer.condition,position,Answer.time_in_minutes,Answer.bonus,label,utterance_label,init_images,workerid,block,percentage
28,blue,4,0, The machine dispensed some of the orange ones.,25_100_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,100
29,orange,5,0, The machine dispensed,60_90_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,60
29,blue,5,1, The machine dispensed,60_90_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,90
29,orange,5,0, The machine dispensed many of the,60_90_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,60
29,blue,5,1, The machine dispensed many of the,60_90_2,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,90
29,orange,5,0, The machine dispensed many of the blue ones.,60_90_2,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,60
29,blue,5,1, The machine dispensed many of the blue ones.,60_90_2,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,4,90
30,blue,6,0, The machine dispensed,40_0_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,40
30,orange,6,1, The machine dispensed,40_0_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,0
30,blue,6,0, The machine dispensed none of the,40_0_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,40
30,orange,6,1, The machine dispensed none of the,40_0_2,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,0
30,blue,6,0, The machine dispensed none of the orange ones.,40_0_2,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,40
30,orange,6,1, The machine dispensed none of the orange ones.,40_0_2,many_many,2,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,0
31,blue,7,0, The machine dispensed,25_60_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,25
31,orange,7,1, The machine dispensed,25_60_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
31,blue,7,0, The machine dispensed some of the,25_60_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,25
31,orange,7,1, The machine dispensed some of the,25_60_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
31,blue,7,1, The machine dispensed some of the blue ones.,25_60_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,25
31,orange,7,0, The machine dispensed some of the blue ones.,25_60_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
32,blue,8,0, The machine dispensed,60_90_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
32,orange,8,1, The machine dispensed,60_90_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,90
32,blue,8,0, The machine dispensed many of the,60_90_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
32,orange,8,1, The machine dispensed many of the,60_90_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,90
32,blue,8,1, The machine dispensed many of the blue ones.,60_90_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,60
32,orange,8,0, The machine dispensed many of the blue ones.,60_90_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,4,90
33,orange,1,0, The machine dispensed,40_0_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,40
33,blue,1,1, The machine dispensed,40_0_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,0
33,orange,1,1, The machine dispensed some of the,40_0_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,40
33,blue,1,0, The machine dispensed some of the,40_0_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,0
33,orange,1,1, The machine dispensed some of the orange ones.,40_0_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,40
33,blue,1,0, The machine dispensed some of the orange ones.,40_0_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,0
34,orange,2,0, The machine dispensed,25_60_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
34,blue,2,1, The machine dispensed,25_60_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
34,orange,2,1, The machine dispensed some of the,25_60_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
34,blue,2,0, The machine dispensed some of the,25_60_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
34,orange,2,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
34,blue,2,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
35,blue,3,1, The machine dispensed,40_0_2,many_many,1,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,0
35,orange,3,0, The machine dispensed,40_0_2,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,40
35,blue,3,1, The machine dispensed none of the,40_0_2,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,0
35,orange,3,0, The machine dispensed none of the,40_0_2,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,40
35,blue,3,1, The machine dispensed none of the blue ones.,40_0_2,many_many,1,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,0
35,orange,3,0, The machine dispensed none of the blue ones.,40_0_2,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,40
36,orange,4,1, The machine dispensed,60_90_1,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
36,blue,4,0, The machine dispensed,60_90_1,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
36,orange,4,1, The machine dispensed many of the,60_90_1,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
36,blue,4,0, The machine dispensed many of the,60_90_1,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
36,orange,4,0, The machine dispensed many of the blue ones.,60_90_1,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
36,blue,4,1, The machine dispensed many of the blue ones.,60_90_1,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
37,orange,5,0, The machine dispensed,60_90_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
37,blue,5,1, The machine dispensed,60_90_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
37,orange,5,0, The machine dispensed many of the,60_90_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
37,blue,5,1, The machine dispensed many of the,60_90_2,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
37,orange,5,0, The machine dispensed many of the blue ones.,60_90_2,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
37,blue,5,1, The machine dispensed many of the blue ones.,60_90_2,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,90
38,orange,6,1, The machine dispensed,25_100_1,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,100
38,blue,6,0, The machine dispensed,25_100_1,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
38,orange,6,0, The machine dispensed some of the,25_100_1,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,100
38,blue,6,1, The machine dispensed some of the,25_100_1,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
38,orange,6,0, The machine dispensed some of the blue ones.,25_100_1,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,100
38,blue,6,1, The machine dispensed some of the blue ones.,25_100_1,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
39,blue,7,0, The machine dispensed,25_100_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,25
39,orange,7,1, The machine dispensed,25_100_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,100
39,blue,7,0, The machine dispensed all of the,25_100_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,25
39,orange,7,1, The machine dispensed all of the,25_100_2,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,100
39,blue,7,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,25
39,orange,7,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,5,100
40,orange,8,0, The machine dispensed,25_60_2,many_many,1,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
40,blue,8,1, The machine dispensed,25_60_2,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
40,orange,8,1, The machine dispensed many of the,25_60_2,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
40,blue,8,0, The machine dispensed many of the,25_60_2,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
40,orange,8,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,60
40,blue,8,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,5,25
41,blue,1,0, The machine dispensed,25_60_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
41,orange,1,1, The machine dispensed,25_60_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,60
41,blue,1,1, The machine dispensed some of the,25_60_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
41,orange,1,0, The machine dispensed some of the,25_60_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,60
41,blue,1,1, The machine dispensed some of the blue ones.,25_60_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
41,orange,1,0, The machine dispensed some of the blue ones.,25_60_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,60
42,orange,2,0, The machine dispensed,25_60_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,25
42,blue,2,1, The machine dispensed,25_60_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
42,orange,2,0, The machine dispensed many of the,25_60_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,25
42,blue,2,1, The machine dispensed many of the,25_60_2,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
42,orange,2,0, The machine dispensed many of the blue ones.,25_60_2,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,25
42,blue,2,1, The machine dispensed many of the blue ones.,25_60_2,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
43,orange,3,1, The machine dispensed,40_0_1,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,0
43,blue,3,0, The machine dispensed,40_0_1,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,40
43,orange,3,0, The machine dispensed some of the,40_0_1,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,0
43,blue,3,1, The machine dispensed some of the,40_0_1,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,40
43,orange,3,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,0
43,blue,3,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,40
44,blue,4,0, The machine dispensed,25_100_1,many_many,1,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
44,orange,4,1, The machine dispensed,25_100_1,many_many,2,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,100
44,blue,4,1, The machine dispensed some of the,25_100_1,many_many,1,7.0483666666666664,331,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
44,orange,4,0, The machine dispensed some of the,25_100_1,many_many,2,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,100
44,blue,4,1, The machine dispensed some of the blue ones.,25_100_1,many_many,1,7.0483666666666664,331,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,25
44,orange,4,0, The machine dispensed some of the blue ones.,25_100_1,many_many,2,7.0483666666666664,331,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,100
45,orange,5,0, The machine dispensed,60_90_1,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,90
45,blue,5,1, The machine dispensed,60_90_1,many_many,2,7.0483666666666664,331,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
45,orange,5,1, The machine dispensed many of the,60_90_1,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,90
45,blue,5,0, The machine dispensed many of the,60_90_1,many_many,2,7.0483666666666664,331,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
45,orange,5,0, The machine dispensed many of the blue ones.,60_90_1,many_many,1,7.0483666666666664,331,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,90
45,blue,5,1, The machine dispensed many of the blue ones.,60_90_1,many_many,2,7.0483666666666664,331,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,6,60
46,blue,6,0, The machine dispensed,60_90_2,many_many,1,7.0483666666666664,331,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,60
46,orange,6,1, The machine dispensed,60_90_2,many_many,2,7.0483666666666664,331,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,90
46,blue,6,0, The machine dispensed many of the,60_90_2,many_many,1,7.0483666666666664,331,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,6,60
