percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
90,most,187,41, The machine dispensed most of the orange ones.,color,blue,most,5,competitor,0,60_90_1,1,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,187,41, The machine dispensed most of the orange ones.,color,orange,most,5,target,1,60_90_1,2,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,42, The machine dispensed some of the,quantifier,blue,most,5,competitor,1,25_60_1,1,6.5998833333333335,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,42, The machine dispensed some of the,quantifier,orange,most,5,target,0,25_60_1,2,6.5998833333333335,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,42, The machine dispensed some of the orange ones.,color,blue,most,5,competitor,0,25_60_1,1,6.5998833333333335,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,42, The machine dispensed some of the orange ones.,color,orange,most,5,target,1,25_60_1,2,6.5998833333333335,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,187,43, The machine dispensed all of the,quantifier,blue,most,5,target,1,25_100_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,all,187,43, The machine dispensed all of the,quantifier,orange,most,5,competitor,0,25_100_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,187,43, The machine dispensed all of the blue ones.,color,blue,most,5,target,1,25_100_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,all,187,43, The machine dispensed all of the blue ones.,color,orange,most,5,competitor,0,25_100_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,44, The machine dispensed some of the,quantifier,blue,most,5,target,1,25_100_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,44, The machine dispensed some of the,quantifier,orange,most,5,competitor,0,25_100_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,44, The machine dispensed some of the blue ones.,color,blue,most,5,target,1,25_100_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,44, The machine dispensed some of the blue ones.,color,orange,most,5,competitor,0,25_100_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,187,45, The machine dispensed all of the,quantifier,orange,most,6,target,1,25_100_2,1,6.5998833333333335,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,45, The machine dispensed all of the,quantifier,blue,most,6,competitor,0,25_100_2,2,6.5998833333333335,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,187,45, The machine dispensed all of the orange ones.,color,orange,most,6,target,1,25_100_2,1,6.5998833333333335,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,45, The machine dispensed all of the orange ones.,color,blue,most,6,competitor,0,25_100_2,2,6.5998833333333335,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,46, The machine dispensed most of the,quantifier,orange,most,6,target,1,60_90_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,46, The machine dispensed most of the,quantifier,blue,most,6,competitor,0,60_90_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,46, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,60_90_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,46, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,60_90_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,47, The machine dispensed most of the,quantifier,orange,most,6,competitor,1,60_90_1,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,47, The machine dispensed most of the,quantifier,blue,most,6,target,0,60_90_1,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,47, The machine dispensed most of the blue ones.,color,orange,most,6,competitor,0,60_90_1,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,47, The machine dispensed most of the blue ones.,color,blue,most,6,target,1,60_90_1,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,187,48, The machine dispensed some of the,quantifier,blue,most,6,target,1,25_60_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,48, The machine dispensed some of the,quantifier,orange,most,6,competitor,0,25_60_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,48, The machine dispensed some of the blue ones.,color,blue,most,6,target,1,25_60_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,48, The machine dispensed some of the blue ones.,color,orange,most,6,competitor,0,25_60_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,some,187,49, The machine dispensed some of the,quantifier,orange,most,6,competitor,0,40_0_1,1,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
40,some,187,49, The machine dispensed some of the,quantifier,blue,most,6,target,1,40_0_1,2,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,some,187,49, The machine dispensed some of the blue ones.,color,orange,most,6,competitor,0,40_0_1,1,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
40,some,187,49, The machine dispensed some of the blue ones.,color,blue,most,6,target,1,40_0_1,2,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,most,187,50, The machine dispensed most of the,quantifier,orange,most,6,competitor,0,25_60_2,1,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,50, The machine dispensed most of the,quantifier,blue,most,6,target,1,25_60_2,2,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,most,187,50, The machine dispensed most of the blue ones.,color,orange,most,6,competitor,0,25_60_2,1,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,50, The machine dispensed most of the blue ones.,color,blue,most,6,target,1,25_60_2,2,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
40,none,187,51, The machine dispensed none of the,quantifier,blue,most,6,competitor,0,40_0_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,51, The machine dispensed none of the,quantifier,orange,most,6,target,1,40_0_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,none,187,51, The machine dispensed none of the orange ones.,color,blue,most,6,competitor,0,40_0_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,51, The machine dispensed none of the orange ones.,color,orange,most,6,target,1,40_0_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,52, The machine dispensed some of the,quantifier,blue,most,6,target,1,25_100_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,52, The machine dispensed some of the,quantifier,orange,most,6,competitor,0,25_100_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,52, The machine dispensed some of the blue ones.,color,blue,most,6,target,1,25_100_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,52, The machine dispensed some of the blue ones.,color,orange,most,6,competitor,0,25_100_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,53, The machine dispensed some of the,quantifier,blue,most,7,target,1,25_100_1,1,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,53, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,25_100_1,2,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,53, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_100_1,1,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,some,187,53, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_100_1,2,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,187,54, The machine dispensed all of the,quantifier,orange,most,7,target,1,25_100_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,54, The machine dispensed all of the,quantifier,blue,most,7,competitor,0,25_100_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,187,54, The machine dispensed all of the orange ones.,color,orange,most,7,target,1,25_100_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,54, The machine dispensed all of the orange ones.,color,blue,most,7,competitor,0,25_100_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,187,55, The machine dispensed some of the,quantifier,orange,most,7,target,0,25_60_1,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,187,55, The machine dispensed some of the,quantifier,blue,most,7,competitor,1,25_60_1,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,187,55, The machine dispensed some of the orange ones.,color,orange,most,7,target,1,25_60_1,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,187,55, The machine dispensed some of the orange ones.,color,blue,most,7,competitor,0,25_60_1,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,56, The machine dispensed most of the,quantifier,blue,most,7,target,0,60_90_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,187,56, The machine dispensed most of the,quantifier,orange,most,7,competitor,1,60_90_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,187,56, The machine dispensed most of the blue ones.,color,blue,most,7,target,1,60_90_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,187,56, The machine dispensed most of the blue ones.,color,orange,most,7,competitor,0,60_90_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,none,187,57, The machine dispensed none of the,quantifier,blue,most,7,competitor,1,40_0_2,1,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,57, The machine dispensed none of the,quantifier,orange,most,7,target,0,40_0_2,2,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,none,187,57, The machine dispensed none of the orange ones.,color,blue,most,7,competitor,0,40_0_2,1,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,57, The machine dispensed none of the orange ones.,color,orange,most,7,target,1,40_0_2,2,6.5998833333333335,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,187,58, The machine dispensed most of the,quantifier,orange,most,7,target,0,60_90_2,1,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,58, The machine dispensed most of the,quantifier,blue,most,7,competitor,1,60_90_2,2,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,58, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,60_90_2,1,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,58, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,60_90_2,2,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,most,187,59, The machine dispensed most of the,quantifier,blue,most,7,competitor,0,25_60_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,187,59, The machine dispensed most of the,quantifier,orange,most,7,target,1,25_60_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,most,187,59, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,25_60_2,1,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,187,59, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,25_60_2,2,6.5998833333333335,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,some,187,60, The machine dispensed some of the,quantifier,blue,most,7,target,1,40_0_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,some,187,60, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,40_0_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,some,187,60, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,40_0_1,1,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,some,187,60, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,40_0_1,2,6.5998833333333335,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,none,187,61, The machine dispensed none of the,quantifier,blue,most,8,competitor,0,40_0_2,1,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,61, The machine dispensed none of the,quantifier,orange,most,8,target,1,40_0_2,2,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
40,none,187,61, The machine dispensed none of the orange ones.,color,blue,most,8,competitor,0,40_0_2,1,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,187,61, The machine dispensed none of the orange ones.,color,orange,most,8,target,1,40_0_2,2,6.5998833333333335,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,187,62, The machine dispensed all of the,quantifier,orange,most,8,target,1,25_100_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,62, The machine dispensed all of the,quantifier,blue,most,8,competitor,0,25_100_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,187,62, The machine dispensed all of the orange ones.,color,orange,most,8,target,1,25_100_2,1,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,all,187,62, The machine dispensed all of the orange ones.,color,blue,most,8,competitor,0,25_100_2,2,6.5998833333333335,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,63, The machine dispensed most of the,quantifier,orange,most,8,competitor,0,60_90_2,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,63, The machine dispensed most of the,quantifier,blue,most,8,target,1,60_90_2,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,63, The machine dispensed most of the blue ones.,color,orange,most,8,competitor,0,60_90_2,1,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,187,63, The machine dispensed most of the blue ones.,color,blue,most,8,target,1,60_90_2,2,6.5998833333333335,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,187,64, The machine dispensed some of the,quantifier,blue,most,8,target,0,25_60_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,64, The machine dispensed some of the,quantifier,orange,most,8,competitor,1,25_60_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,187,64, The machine dispensed some of the blue ones.,color,blue,most,8,target,1,25_60_1,1,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,187,64, The machine dispensed some of the blue ones.,color,orange,most,8,competitor,0,25_60_1,2,6.5998833333333335,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,187,65, The machine dispensed most of the,quantifier,orange,most,8,target,1,25_60_2,1,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,most,187,65, The machine dispensed most of the,quantifier,blue,most,8,competitor,0,25_60_2,2,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,187,65, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,25_60_2,1,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,most,187,65, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,25_60_2,2,6.5998833333333335,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,some,187,66, The machine dispensed some of the,quantifier,orange,most,8,competitor,0,40_0_1,1,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
40,some,187,66, The machine dispensed some of the,quantifier,blue,most,8,target,1,40_0_1,2,6.5998833333333335,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
