color,Answer.misread_instructions,description,workerid,Answer.time_in_minutes,Answer.condition,proportion
blue,,most,99,3.3466666666666667,,90
orange,,none,99,3.3466666666666667,,0
blue,,all,99,3.3466666666666667,,100
orange,,all,99,3.3466666666666667,,100
blue,,most,99,3.3466666666666667,,75
orange,,half,99,3.3466666666666667,,60
orange,,orange,100,7.63245,,75
blue,,blue,100,7.63245,,75
orange,,yes,100,7.63245,,25
blue,,yes,100,7.63245,,50
orange,,pots,100,7.63245,,75
blue,,yes,100,7.63245,,100
orange,,pots,100,7.63245,,100
blue,,pot,100,7.63245,,40
orange,,yes,100,7.63245,,90
blue,,yes,100,7.63245,,60
orange,,yes,100,7.63245,,40
blue,,yes,100,7.63245,,50
orange,,yes,100,7.63245,,10
blue,,yes,100,7.63245,,50
orange,,yes,100,7.63245,,60
blue,,yes,100,7.63245,,40
orange,,yes,100,7.63245,,0
blue,,yes,100,7.63245,,100
orange,,yes,100,7.63245,,50
blue,,yes,100,7.63245,,50
orange,,yes,100,7.63245,,40
blue,,yes,100,7.63245,,10
orange,,yes,100,7.63245,,25
blue,,yes,100,7.63245,,25
orange,,yes,100,7.63245,,0
blue,,yes,100,7.63245,,25
orange,,yes,100,7.63245,,50
blue,,yes,100,7.63245,,100
orange,,yes,100,7.63245,,75
blue,,yes,100,7.63245,,40
blue,,a few,101,16.08885,,10
orange,,a lot,101,16.08885,,60
blue,,none,101,16.08885,,0
orange,,several,101,16.08885,,25
blue,,all,101,16.08885,,100
orange,,all,101,16.08885,,100
blue,,a few,101,16.08885,,10
orange,,half,101,16.08885,,50
blue,,half,101,16.08885,,40
orange,,all,101,16.08885,,100
blue,,most,101,16.08885,,90
orange,,most,101,16.08885,,90
blue,,most,101,16.08885,,75
orange,,half,101,16.08885,,50
blue,,half,101,16.08885,,40
orange,,most,101,16.08885,,90
blue,,half,101,16.08885,,40
orange,,none,101,16.08885,,0
blue,,none,101,16.08885,,0
orange,,half,101,16.08885,,60
blue,,all,101,16.08885,,100
orange,,none,101,16.08885,,0
blue,,several,101,16.08885,,25
orange,,all,101,16.08885,,100
blue,,most,101,16.08885,,90
orange,,none,101,16.08885,,0
blue,,many,101,16.08885,,75
orange,,half,101,16.08885,,40
blue,,half,101,16.08885,,50
orange,,all,101,16.08885,,100
blue,,some,102,3.7226833333333333,,40
orange,,some,102,3.7226833333333333,,75
blue,,few,102,3.7226833333333333,,10
orange,,some,102,3.7226833333333333,,40
blue,,none,102,3.7226833333333333,,0
orange,,all,102,3.7226833333333333,,75
blue,,most,102,3.7226833333333333,,60
orange,,most,102,3.7226833333333333,,75
blue,,some,102,3.7226833333333333,,40
orange,,some,102,3.7226833333333333,,40
blue,,some,102,3.7226833333333333,,50
orange,,few,102,3.7226833333333333,,10
blue,,few,102,3.7226833333333333,,25
orange,,some,102,3.7226833333333333,,40
blue,,all,102,3.7226833333333333,,100
orange,,all,102,3.7226833333333333,,100
blue,,most,102,3.7226833333333333,,50
orange,,most,102,3.7226833333333333,,75
blue,,none,102,3.7226833333333333,,0
orange,,half,102,3.7226833333333333,,50
blue,,most,102,3.7226833333333333,,90
orange,,none,102,3.7226833333333333,,0
blue,,few,102,3.7226833333333333,,25
orange,,all,102,3.7226833333333333,,100
blue,,none,102,3.7226833333333333,,0
orange,,some,102,3.7226833333333333,,60
blue,,most,102,3.7226833333333333,,75
orange,,most,102,3.7226833333333333,,75
blue,,all,102,3.7226833333333333,,100
orange,,some,102,3.7226833333333333,,40
orange,,15,103,6.8453333333333335,,50
blue,,20,103,6.8453333333333335,,40
orange,,none,103,6.8453333333333335,,0
blue,,three,103,6.8453333333333335,,10
orange,,zero,103,6.8453333333333335,,0
blue,,most,103,6.8453333333333335,,90
orange,,most,103,6.8453333333333335,,75
blue,,most,103,6.8453333333333335,,60
orange,,all but 6,103,6.8453333333333335,,75
blue,,half,103,6.8453333333333335,,50
orange,,17,103,6.8453333333333335,,75
blue,,25,103,6.8453333333333335,,75
orange,,25,103,6.8453333333333335,,75
blue,,15,103,6.8453333333333335,,40
orange,,all,103,6.8453333333333335,,100
blue,,some,103,6.8453333333333335,,25
orange,,most,103,6.8453333333333335,,90
blue,,half,103,6.8453333333333335,,60
orange,,all,103,6.8453333333333335,,100
blue,,most,103,6.8453333333333335,,60
orange,,17,103,6.8453333333333335,,50
blue,,25,103,6.8453333333333335,,25
orange,,20,103,6.8453333333333335,,50
blue,,15,103,6.8453333333333335,,50
orange,,none,103,6.8453333333333335,,0
blue,,five,103,6.8453333333333335,,25
orange,,none,103,6.8453333333333335,,100
blue,,some,103,6.8453333333333335,,100
orange,,half,103,6.8453333333333335,,60
blue,,half,103,6.8453333333333335,,60
blue,,a few,104,2.9717166666666666,,10
orange,,half,104,2.9717166666666666,,60
blue,,all,104,2.9717166666666666,,100
orange,,all,104,2.9717166666666666,,100
blue,,a few,104,2.9717166666666666,,10
orange,,half,104,2.9717166666666666,,50
blue,,all,104,2.9717166666666666,,100
orange,,a few,104,2.9717166666666666,,10
blue,,some,104,2.9717166666666666,,60
orange,,all,104,2.9717166666666666,,100
blue,,some,104,2.9717166666666666,,40
orange,,none,104,2.9717166666666666,,0
blue,,a few,104,2.9717166666666666,,10
orange,,none,104,2.9717166666666666,,0
blue,,all,104,2.9717166666666666,,100
orange,,none,104,2.9717166666666666,,0
blue,,some,104,2.9717166666666666,,40
orange,,half,104,2.9717166666666666,,50
blue,,most,104,2.9717166666666666,,75
orange,,some,104,2.9717166666666666,,50
blue,,most,104,2.9717166666666666,,60
orange,,almost all,104,2.9717166666666666,,90
blue,,most,104,2.9717166666666666,,60
orange,,none,104,2.9717166666666666,,0
blue,,a few,104,2.9717166666666666,,10
orange,,a few,104,2.9717166666666666,,10
blue,,all,104,2.9717166666666666,,100
orange,,most,104,2.9717166666666666,,75
blue,,half,104,2.9717166666666666,,60
orange,,some,104,2.9717166666666666,,25
orange,,many,105,25.944116666666666,,60
blue,,many,105,25.944116666666666,,60
orange,,most,105,25.944116666666666,,90
blue,,all,105,25.944116666666666,,100
orange,,most,105,25.944116666666666,,90
blue,,half,105,25.944116666666666,,50
orange,,half,105,25.944116666666666,,50
blue,,many,105,25.944116666666666,,60
orange,,half,105,25.944116666666666,,40
blue,,half,105,25.944116666666666,,40
orange,,some,105,25.944116666666666,,50
blue,,half,105,25.944116666666666,,50
orange,,three,105,25.944116666666666,,10
blue,,many,105,25.944116666666666,,50
orange,,eight,105,25.944116666666666,,25
blue,,half,105,25.944116666666666,,50
orange,,many,105,25.944116666666666,,60
blue,,none,105,25.944116666666666,,0
orange,,all,105,25.944116666666666,,100
blue,,all,105,25.944116666666666,,100
orange,,most,105,25.944116666666666,,75
blue,,none,105,25.944116666666666,,0
orange,,some,105,25.944116666666666,,40
blue,,all,105,25.944116666666666,,100
orange,,half,105,25.944116666666666,,40
blue,,most,105,25.944116666666666,,90
orange,,all,105,25.944116666666666,,100
blue,,three,105,25.944116666666666,,10
orange,,six,105,25.944116666666666,,25
blue,,two,105,25.944116666666666,,0
orange,,some,106,3.7213666666666665,,60
blue,,some,106,3.7213666666666665,,50
orange,,all,106,3.7213666666666665,,100
blue,,a few,106,3.7213666666666665,,25
orange,,all,106,3.7213666666666665,,100
blue,,half,106,3.7213666666666665,,40
orange,,all,106,3.7213666666666665,,100
blue,,most,106,3.7213666666666665,,60
orange,,most,106,3.7213666666666665,,75
blue,,half,106,3.7213666666666665,,40
orange,,none,106,3.7213666666666665,,0
blue,,half,106,3.7213666666666665,,50
orange,,all,106,3.7213666666666665,,100
blue,,most,106,3.7213666666666665,,90
orange,,half,106,3.7213666666666665,,50
blue,,most,106,3.7213666666666665,,90
orange,,half,106,3.7213666666666665,,50
blue,,half,106,3.7213666666666665,,40
orange,,all,106,3.7213666666666665,,100
blue,,half,106,3.7213666666666665,,50
orange,,half,106,3.7213666666666665,,50
blue,,most,106,3.7213666666666665,,75
orange,,most,106,3.7213666666666665,,90
blue,,most,106,3.7213666666666665,,90
orange,,a few,106,3.7213666666666665,,25
blue,,none,106,3.7213666666666665,,0
orange,,a few,106,3.7213666666666665,,10
blue,,half,106,3.7213666666666665,,50
orange,,most,106,3.7213666666666665,,60
blue,,none,106,3.7213666666666665,,0
orange,,none,107,3.6071833333333334,,0
blue,,some,107,3.6071833333333334,,25
orange,,some,107,3.6071833333333334,,40
blue,,a lot,107,3.6071833333333334,,60
orange,,all,107,3.6071833333333334,,100
blue,,some,107,3.6071833333333334,,60
orange,,a few,107,3.6071833333333334,,10
blue,,a few,107,3.6071833333333334,,10
orange,,some,107,3.6071833333333334,,50
blue,,all,107,3.6071833333333334,,100
orange,,some,107,3.6071833333333334,,50
blue,,some,107,3.6071833333333334,,25
orange,,a few,107,3.6071833333333334,,10
blue,,all,107,3.6071833333333334,,100
orange,,all,107,3.6071833333333334,,100
blue,,almost all,107,3.6071833333333334,,90
orange,,all,107,3.6071833333333334,,100
blue,,some,107,3.6071833333333334,,25
orange,,none,107,3.6071833333333334,,0
blue,,most,107,3.6071833333333334,,75
orange,,a lot,107,3.6071833333333334,,75
blue,,about half,107,3.6071833333333334,,50
orange,,some,107,3.6071833333333334,,40
blue,,some,107,3.6071833333333334,,25
orange,,some,107,3.6071833333333334,,25
blue,,some,107,3.6071833333333334,,25
orange,,all,107,3.6071833333333334,,100
blue,,none,107,3.6071833333333334,,0
orange,,some,107,3.6071833333333334,,40
blue,,a few,107,3.6071833333333334,,10
orange,,some,108,5.206916666666666,,75
blue,,some,108,5.206916666666666,,75
orange,,all,108,5.206916666666666,,40
blue,,all,108,5.206916666666666,,25
orange,,all,108,5.206916666666666,,25
blue,,all,108,5.206916666666666,,25
orange,,none,108,5.206916666666666,,50
blue,,none,108,5.206916666666666,,60
orange,,all,108,5.206916666666666,,40
blue,,all,108,5.206916666666666,,90
orange,,all,108,5.206916666666666,,60
blue,,all,108,5.206916666666666,,75
orange,,none,108,5.206916666666666,,10
blue,,all,108,5.206916666666666,,60
orange,,all,108,5.206916666666666,,100
blue,,none,108,5.206916666666666,,50
orange,,all,108,5.206916666666666,,50
blue,,all,108,5.206916666666666,,25
orange,,none,108,5.206916666666666,,25
blue,,none,108,5.206916666666666,,0
orange,,all,108,5.206916666666666,,60
blue,,none,108,5.206916666666666,,0
orange,,all,108,5.206916666666666,,40
blue,,none,108,5.206916666666666,,75
orange,,all,108,5.206916666666666,,50
blue,,none,108,5.206916666666666,,10
orange,,none,108,5.206916666666666,,0
blue,,none,108,5.206916666666666,,10
orange,,all,108,5.206916666666666,,75
blue,,none,108,5.206916666666666,,0
blue,,some,109,5.173116666666667,,60
orange,,few,109,5.173116666666667,,10
blue,,most,109,5.173116666666667,,75
orange,,none,109,5.173116666666667,,0
blue,,half,109,5.173116666666667,,60
orange,,half,109,5.173116666666667,,60
blue,,some,109,5.173116666666667,,60
orange,,most,109,5.173116666666667,,90
blue,,lots,109,5.173116666666667,,75
orange,,some,109,5.173116666666667,,50
blue,,few,109,5.173116666666667,,10
orange,,few,109,5.173116666666667,,10
blue,,all,109,5.173116666666667,,100
orange,,none,109,5.173116666666667,,0
blue,,all,109,5.173116666666667,,100
orange,,three,109,5.173116666666667,,10
blue,,some,109,5.173116666666667,,60
orange,,most,109,5.173116666666667,,75
blue,,all,109,5.173116666666667,,100
orange,,half,109,5.173116666666667,,50
blue,,few,109,5.173116666666667,,40
orange,,half,109,5.173116666666667,,60
blue,,most,109,5.173116666666667,,90
orange,,none,109,5.173116666666667,,0
blue,,few,109,5.173116666666667,,40
orange,,most,109,5.173116666666667,,90
blue,,half,109,5.173116666666667,,50
orange,,none,109,5.173116666666667,,0
blue,,none,109,5.173116666666667,,0
orange,,three,109,5.173116666666667,,10
orange,,all,110,4.180583333333334,,0
blue,,none,110,4.180583333333334,,50
orange,,half,110,4.180583333333334,,40
blue,,none,110,4.180583333333334,,40
orange,,eight,110,4.180583333333334,,25
blue,,none,110,4.180583333333334,,0
orange,,sixteen,110,4.180583333333334,,60
blue,,ten,110,4.180583333333334,,75
orange,,all,110,4.180583333333334,,100
blue,,none,110,4.180583333333334,,0
orange,,most ,110,4.180583333333334,,90
blue,,some,110,4.180583333333334,,40
orange,,three,110,4.180583333333334,,10
blue,,none,110,4.180583333333334,,0
orange,,three,110,4.180583333333334,,10
blue,,eleven,110,4.180583333333334,,50
orange,,fifteen,110,4.180583333333334,,50
blue,,ten,110,4.180583333333334,,50
orange,,eight,110,4.180583333333334,,25
blue,,twelve,110,4.180583333333334,,60
orange,,eighteen,110,4.180583333333334,,60
blue,,ten,110,4.180583333333334,,60
orange,,nineteen,110,4.180583333333334,,75
blue,,fifteen,110,4.180583333333334,,50
orange,,twenty,110,4.180583333333334,,60
blue,,none,110,4.180583333333334,,0
orange,,all,110,4.180583333333334,,100
blue,,seventeen,110,4.180583333333334,,90
orange,,three,110,4.180583333333334,,10
blue,,three,110,4.180583333333334,,10
orange,,alot,111,8.119533333333333,,60
blue,,some,111,8.119533333333333,,40
orange,,some,111,8.119533333333333,,40
blue,,a couple ,111,8.119533333333333,,10
orange,,alot,111,8.119533333333333,,50
blue,,alot,111,8.119533333333333,,50
orange,,alot,111,8.119533333333333,,75
blue,,alot,111,8.119533333333333,,75
orange,,none,111,8.119533333333333,,90
blue,,alot,111,8.119533333333333,,0
orange,,alot,111,8.119533333333333,,75
blue,,none,111,8.119533333333333,,0
orange,,some,111,8.119533333333333,,60
blue,,a couple,111,8.119533333333333,,10
orange,,alot,111,8.119533333333333,,75
blue,,none,111,8.119533333333333,,100
orange,,alot,111,8.119533333333333,,60
blue,,alot,111,8.119533333333333,,60
orange,,alot,111,8.119533333333333,,75
blue,,some,111,8.119533333333333,,40
orange,,all,111,8.119533333333333,,100
blue,,alot,111,8.119533333333333,,90
orange,,some,111,8.119533333333333,,60
blue,,none,111,8.119533333333333,,0
orange,,alot,111,8.119533333333333,,60
blue,,some,111,8.119533333333333,,25
orange,,some,111,8.119533333333333,,25
blue,,none,111,8.119533333333333,,100
orange,,a couple,111,8.119533333333333,,10
blue,,a couple ,111,8.119533333333333,,10
blue,,some,112,2.8422833333333335,,50
orange,,none,112,2.8422833333333335,,0
blue,,some,112,2.8422833333333335,,50
orange,,some,112,2.8422833333333335,,40
blue,,most,112,2.8422833333333335,,90
orange,,some,112,2.8422833333333335,,40
blue,,some,112,2.8422833333333335,,50
orange,,some,112,2.8422833333333335,,60
blue,,few,112,2.8422833333333335,,25
orange,,few,112,2.8422833333333335,,25
blue,,some,112,2.8422833333333335,,40
orange,,none,112,2.8422833333333335,,0
blue,,most,112,2.8422833333333335,,75
orange,,none,112,2.8422833333333335,,0
blue,,most,112,2.8422833333333335,,60
orange,,most,112,2.8422833333333335,,60
blue,,some,112,2.8422833333333335,,40
orange,,all,112,2.8422833333333335,,100
blue,,some,112,2.8422833333333335,,60
orange,,some,112,2.8422833333333335,,40
blue,,all,112,2.8422833333333335,,100
orange,,none,112,2.8422833333333335,,0
blue,,some,112,2.8422833333333335,,60
orange,,most,112,2.8422833333333335,,90
blue,,some,112,2.8422833333333335,,50
orange,,few,112,2.8422833333333335,,10
blue,,none,112,2.8422833333333335,,0
orange,,some,112,2.8422833333333335,,60
blue,,none,112,2.8422833333333335,,0
orange,,most,112,2.8422833333333335,,90
orange,,none,113,3.30075,,0
blue,,all,113,3.30075,,100
orange,,none,113,3.30075,,0
blue,,some,113,3.30075,,40
orange,,most,113,3.30075,,90
blue,,most,113,3.30075,,90
orange,,most,113,3.30075,,90
blue,,all,113,3.30075,,100
orange,,some,113,3.30075,,50
blue,,some,113,3.30075,,25
orange,,none,113,3.30075,,0
blue,,half,113,3.30075,,60
orange,,all,113,3.30075,,100
blue,,all,113,3.30075,,100
orange,,some,113,3.30075,,10
blue,,half,113,3.30075,,40
orange,,some,113,3.30075,,25
blue,,half,113,3.30075,,60
orange,,half,113,3.30075,,50
blue,,some,113,3.30075,,10
orange,,half,113,3.30075,,60
blue,,some,113,3.30075,,40
orange,,most,113,3.30075,,90
blue,,some,113,3.30075,,50
orange,,most,113,3.30075,,75
blue,,most,113,3.30075,,75
orange,,most,113,3.30075,,50
blue,,most,113,3.30075,,60
orange,,most,113,3.30075,,75
blue,,all,113,3.30075,,100
orange,,some,114,5.850366666666667,,10
blue,,some,114,5.850366666666667,,10
orange,,some,114,5.850366666666667,,25
blue,,some,114,5.850366666666667,,25
orange,,most,114,5.850366666666667,,90
blue,,some,114,5.850366666666667,,40
orange,,all,114,5.850366666666667,,100
blue,,none,114,5.850366666666667,,0
orange,,some,114,5.850366666666667,,50
blue,,some,114,5.850366666666667,,50
orange,,some,114,5.850366666666667,,50
blue,,most,114,5.850366666666667,,90
orange,,all,114,5.850366666666667,,100
blue,,most,114,5.850366666666667,,90
orange,,some,114,5.850366666666667,,40
blue,,all,114,5.850366666666667,,100
orange,,some,114,5.850366666666667,,10
blue,,some,114,5.850366666666667,,50
orange,,most,114,5.850366666666667,,90
blue,,none,114,5.850366666666667,,0
orange,,most,114,5.850366666666667,,75
blue,,some,114,5.850366666666667,,40
orange,,some,114,5.850366666666667,,60
blue,,some,114,5.850366666666667,,60
orange,,some,114,5.850366666666667,,60
blue,,some,114,5.850366666666667,,25
orange,,none,114,5.850366666666667,,0
blue,,some,114,5.850366666666667,,10
orange,,all,114,5.850366666666667,,100
blue,,most,114,5.850366666666667,,60
orange,,some,115,4.94955,,60
blue,,some,115,4.94955,,60
orange,,some,115,4.94955,,40
blue,,some,115,4.94955,,25
orange,,most,115,4.94955,,75
blue,,none,115,4.94955,,0
orange,,some,115,4.94955,,25
blue,,some,115,4.94955,,25
orange,,few,115,4.94955,,10
blue,,all,115,4.94955,,100
orange,,all,115,4.94955,,100
blue,,most,115,4.94955,,90
orange,,some,115,4.94955,,40
blue,,some,115,4.94955,,60
orange,,none,115,4.94955,,0
blue,,few,115,4.94955,,10
orange,,all,115,4.94955,,100
blue,,most,115,4.94955,,75
orange,,some,115,4.94955,,25
blue,,some,115,4.94955,,50
orange,,some,115,4.94955,,40
blue,,some,115,4.94955,,40
orange,,none,115,4.94955,,0
blue,,some,115,4.94955,,40
orange,,most,115,4.94955,,90
blue,,most,115,4.94955,,90
orange,,some,115,4.94955,,50
blue,,all,115,4.94955,,100
orange,,few,115,4.94955,,10
blue,,few,115,4.94955,,10
blue,,all,116,3.6021666666666667,,100
orange,,all,116,3.6021666666666667,,100
blue,,some,116,3.6021666666666667,,60
orange,,some,116,3.6021666666666667,,75
blue,,all,116,3.6021666666666667,,100
orange,,some,116,3.6021666666666667,,75
blue,,most,116,3.6021666666666667,,50
orange,,some,116,3.6021666666666667,,10
blue,,some,116,3.6021666666666667,,60
orange,,most,116,3.6021666666666667,,0
blue,,none,116,3.6021666666666667,,0
orange,,some,116,3.6021666666666667,,40
blue,,some,116,3.6021666666666667,,50
orange,,most,116,3.6021666666666667,,75
blue,,some,116,3.6021666666666667,,50
orange,,some,116,3.6021666666666667,,50
blue,,some,116,3.6021666666666667,,10
orange,,some,116,3.6021666666666667,,60
blue,,some,116,3.6021666666666667,,10
orange,,some,116,3.6021666666666667,,10
blue,,none,116,3.6021666666666667,,0
orange,,all,116,3.6021666666666667,,100
blue,,some,116,3.6021666666666667,,40
orange,,some,116,3.6021666666666667,,60
blue,,some,116,3.6021666666666667,,25
orange,,half,116,3.6021666666666667,,50
blue,,some,116,3.6021666666666667,,40
orange,,most,116,3.6021666666666667,,90
blue,,half,116,3.6021666666666667,,50
orange,,none,116,3.6021666666666667,,0
orange,,some,117,3.0415,,40
blue,,some,117,3.0415,,25
orange,,some,117,3.0415,,25
blue,,all,117,3.0415,,100
orange,,some,117,3.0415,,50
blue,,some,117,3.0415,,50
orange,,some,117,3.0415,,50
blue,,all,117,3.0415,,100
orange,,all,117,3.0415,,100
blue,,some,117,3.0415,,90
orange,,some,117,3.0415,,25
blue,,none,117,3.0415,,0
orange,,some,117,3.0415,,75
blue,,some,117,3.0415,,60
orange,,some,117,3.0415,,40
blue,,some,117,3.0415,,40
orange,,all,117,3.0415,,100
blue,,none,117,3.0415,,0
orange,,some,117,3.0415,,10
blue,,some,117,3.0415,,50
orange,,some,117,3.0415,,50
blue,,some,117,3.0415,,40
orange,,some,117,3.0415,,40
blue,,some,117,3.0415,,10
orange,,some,117,3.0415,,75
blue,,some,117,3.0415,,75
orange,,some,117,3.0415,,90
blue,,some,117,3.0415,,40
orange,,some,117,3.0415,,10
blue,,some,117,3.0415,,10
blue,,most,118,4.205383333333334,,90
orange,,all,118,4.205383333333334,,100
blue,,most,118,4.205383333333334,,90
orange,,most,118,4.205383333333334,,90
blue,,all,118,4.205383333333334,,100
orange,,about half,118,4.205383333333334,,40
blue,,all,118,4.205383333333334,,100
orange,,half,118,4.205383333333334,,50
blue,,all,118,4.205383333333334,,100
orange,,none,118,4.205383333333334,,0
blue,,about half,118,4.205383333333334,,40
orange,,less than half,118,4.205383333333334,,60
blue,,most,118,4.205383333333334,,90
orange,,half,118,4.205383333333334,,40
blue,,a few,118,4.205383333333334,,10
orange,,all,118,4.205383333333334,,100
blue,,a little more than a few,118,4.205383333333334,,25
orange,,a little more than a few,118,4.205383333333334,,25
blue,,none,118,4.205383333333334,,0
orange,,about half,118,4.205383333333334,,40
blue,,more than half,118,4.205383333333334,,50
orange,,almost all,118,4.205383333333334,,75
blue,,about half,118,4.205383333333334,,50
orange,,a little less than half,118,4.205383333333334,,60
blue,,about half,118,4.205383333333334,,40
orange,,a tiny more than a few,118,4.205383333333334,,10
blue,,more than half,118,4.205383333333334,,60
orange,,all,118,4.205383333333334,,100
blue,,more than half,118,4.205383333333334,,60
orange,,a few,118,4.205383333333334,,10
blue,,all,119,3.3307166666666665,,100
orange,,some,119,3.3307166666666665,,10
blue,,some,119,3.3307166666666665,,40
orange,,some,119,3.3307166666666665,,40
blue,,a few,119,3.3307166666666665,,25
orange,,a few,119,3.3307166666666665,,25
blue,,almost all,119,3.3307166666666665,,90
orange,,almost all,119,3.3307166666666665,,90
blue,,a few,119,3.3307166666666665,,10
orange,,some,119,3.3307166666666665,,60
blue,,some,119,3.3307166666666665,,60
orange,,all,119,3.3307166666666665,,100
blue,,most,119,3.3307166666666665,,60
orange,,none,119,3.3307166666666665,,0
blue,,most,119,3.3307166666666665,,90
orange,,some,119,3.3307166666666665,,40
blue,,most,119,3.3307166666666665,,75
orange,,most,119,3.3307166666666665,,75
blue,,most,119,3.3307166666666665,,75
orange,,some,119,3.3307166666666665,,40
blue,,some,119,3.3307166666666665,,50
orange,,a few,119,3.3307166666666665,,25
blue,,none,119,3.3307166666666665,,0
orange,,all,119,3.3307166666666665,,100
blue,,all,119,3.3307166666666665,,100
orange,,a few,119,3.3307166666666665,,25
blue,,all,119,3.3307166666666665,,100
orange,,some,119,3.3307166666666665,,40
blue,,all,119,3.3307166666666665,,100
orange,,all,119,3.3307166666666665,,100
blue,,few,120,8.3738,,10
orange,,some,120,8.3738,,40
blue,,most,120,8.3738,,90
orange,,most,120,8.3738,,90
blue,,some,120,8.3738,,60
orange,,some,120,8.3738,,50
blue,,some,120,8.3738,,40
orange,,some,120,8.3738,,50
blue,,none,120,8.3738,,0
orange,,all,120,8.3738,,100
blue,,most,120,8.3738,,75
orange,,most,120,8.3738,,75
blue,,some,120,8.3738,,40
orange,,all,120,8.3738,,100
blue,,some,120,8.3738,,50
orange,,all,120,8.3738,,100
blue,,most,120,8.3738,,90
orange,,some,120,8.3738,,60
blue,,none,120,8.3738,,0
orange,,most,120,8.3738,,75
blue,,some,120,8.3738,,40
orange,,some,120,8.3738,,25
blue,,some,120,8.3738,,60
orange,,some,120,8.3738,,40
blue,,some,120,8.3738,,50
orange,,none,120,8.3738,,0
blue,,all,120,8.3738,,100
orange,,most,120,8.3738,,75
blue,,some,120,8.3738,,60
orange,,none,120,8.3738,,0
orange,,half,121,6.056783333333334,,40
blue,,half,121,6.056783333333334,,50
orange,,all,121,6.056783333333334,,100
blue,,none,121,6.056783333333334,,0
orange,,alot,121,6.056783333333334,,75
blue,,some,121,6.056783333333334,,50
orange,,none,121,6.056783333333334,,0
blue,,three,121,6.056783333333334,,10
orange,,all,121,6.056783333333334,,100
blue,,most,121,6.056783333333334,,75
orange,,most,121,6.056783333333334,,90
blue,,some,121,6.056783333333334,,60
orange,,three quarters,121,6.056783333333334,,60
blue,,half,121,6.056783333333334,,40
orange,,some,121,6.056783333333334,,25
blue,,all,121,6.056783333333334,,100
orange,,some,121,6.056783333333334,,40
blue,,three,121,6.056783333333334,,10
orange,,eight,121,6.056783333333334,,25
blue,,none,121,6.056783333333334,,0
orange,,eight,121,6.056783333333334,,25
blue,,some,121,6.056783333333334,,25
orange,,half,121,6.056783333333334,,60
blue,,half,121,6.056783333333334,,60
orange,,half,121,6.056783333333334,,60
blue,,some,121,6.056783333333334,,25
orange,,most,121,6.056783333333334,,75
blue,,some,121,6.056783333333334,,40
orange,,half,121,6.056783333333334,,50
blue,,half,121,6.056783333333334,,60
blue,,50,122,6.136516666666667,,100
orange,,10,122,6.136516666666667,,25
blue,,30,122,6.136516666666667,,100
orange,,25,122,6.136516666666667,,75
blue,,12,122,6.136516666666667,,40
orange,,13,122,6.136516666666667,,10
blue,,13,122,6.136516666666667,,10
orange,,18,122,6.136516666666667,,60
blue,,00,122,6.136516666666667,,0
orange,,03,122,6.136516666666667,,10
blue,,26,122,6.136516666666667,,90
orange,,12,122,6.136516666666667,,40
blue,,27,122,6.136516666666667,,90
orange,,30,122,6.136516666666667,,100
blue,,18,122,6.136516666666667,,60
orange,,14,122,6.136516666666667,,50
blue,,00,122,6.136516666666667,,0
orange,,27,122,6.136516666666667,,75
blue,,24,122,6.136516666666667,,75
orange,,29,122,6.136516666666667,,40
blue,,00,122,6.136516666666667,,0
orange,,10,122,6.136516666666667,,40
blue,,13,122,6.136516666666667,,10
orange,,25,122,6.136516666666667,,100
blue,,12,122,6.136516666666667,,40
orange,,15,122,6.136516666666667,,60
blue,,13,122,6.136516666666667,,50
orange,,20,122,6.136516666666667,,50
blue,,30,122,6.136516666666667,,100
orange,,15,122,6.136516666666667,,50
orange,,some,123,3.5092666666666665,,25
blue,,none,123,3.5092666666666665,,0
orange,,some,123,3.5092666666666665,,50
blue,,some,123,3.5092666666666665,,60
orange,,some,123,3.5092666666666665,,50
blue,,some,123,3.5092666666666665,,50
orange,,most,123,3.5092666666666665,,60
blue,,some,123,3.5092666666666665,,25
orange,,all,123,3.5092666666666665,,100
blue,,none,123,3.5092666666666665,,0
orange,,some,123,3.5092666666666665,,40
blue,,some,123,3.5092666666666665,,50
orange,,none,123,3.5092666666666665,,0
blue,,three,123,3.5092666666666665,,10
orange,,all,123,3.5092666666666665,,100
blue,,some,123,3.5092666666666665,,25
orange,,some,123,3.5092666666666665,,25
blue,,some,123,3.5092666666666665,,40
orange,,most,123,3.5092666666666665,,60
blue,,most,123,3.5092666666666665,,75
orange,,all,123,3.5092666666666665,,100
blue,,most,123,3.5092666666666665,,60
orange,,most,123,3.5092666666666665,,60
blue,,most,123,3.5092666666666665,,60
orange,,most,123,3.5092666666666665,,50
blue,,some,123,3.5092666666666665,,25
orange,,some,123,3.5092666666666665,,50
blue,,none,123,3.5092666666666665,,0
orange,,most,123,3.5092666666666665,,75
blue,,none,123,3.5092666666666665,,0
blue,,most,124,7.413366666666667,,75
orange,,most,124,7.413366666666667,,75
blue,,most,124,7.413366666666667,,60
orange,,some,124,7.413366666666667,,10
blue,,all,124,7.413366666666667,,100
orange,,some,124,7.413366666666667,,25
blue,,some,124,7.413366666666667,,40
orange,,some,124,7.413366666666667,,10
blue,,most,124,7.413366666666667,,75
orange,,some,124,7.413366666666667,,50
blue,,none,124,7.413366666666667,,0
orange,,most,124,7.413366666666667,,90
blue,,some,124,7.413366666666667,,25
