Answer.misread_instructions,proportion,sentence,quantifier,rating,Answer.condition,trial,Answer.time_in_minutes,workerid
,75,... some of the gumballs.,some,0.28,,6,3.3180666666666667,31
,75,,other,0.21,,6,3.3180666666666667,31
,75,... most of the gumballs.,most,0,,7,3.3180666666666667,31
,75,... all of the gumballs.,all,0.35,,7,3.3180666666666667,31
,75,... some of the gumballs.,some,0.52,,7,3.3180666666666667,31
,75,,other,0.13,,7,3.3180666666666667,31
,50,... most of the gumballs.,most,0.53,,8,3.3180666666666667,31
,50,... all of the gumballs.,all,0.46999999999999986,,8,3.3180666666666667,31
,50,... some of the gumballs.,some,0,,8,3.3180666666666667,31
,50,,other,1.1102230246251565e-16,,8,3.3180666666666667,31
,60,... most of the gumballs.,most,0.3899999999999999,,9,3.3180666666666667,31
,60,... all of the gumballs.,all,0.61,,9,3.3180666666666667,31
,60,... some of the gumballs.,some,0,,9,3.3180666666666667,31
,60,,other,1.1102230246251565e-16,,9,3.3180666666666667,31
,10,... most of the gumballs.,most,0.2,,10,3.3180666666666667,31
,10,... all of the gumballs.,all,0.1,,10,3.3180666666666667,31
,10,... some of the gumballs.,some,0.57,,10,3.3180666666666667,31
,10,,other,0.1299999999999999,,10,3.3180666666666667,31
,100,... most of the gumballs.,most,0.42,,11,3.3180666666666667,31
,100,... all of the gumballs.,all,0.48,,11,3.3180666666666667,31
,100,... some of the gumballs.,some,0.1000000000000002,,11,3.3180666666666667,31
,100,,other,0,,11,3.3180666666666667,31
,40,... most of the gumballs.,most,0.44,,12,3.3180666666666667,31
,40,... all of the gumballs.,all,0.41,,12,3.3180666666666667,31
,40,... some of the gumballs.,some,0.1499999999999999,,12,3.3180666666666667,31
,40,,other,1.1102230246251565e-16,,12,3.3180666666666667,31
,25,... most of the gumballs.,most,0.27,,13,3.3180666666666667,31
,25,... all of the gumballs.,all,0.34,,13,3.3180666666666667,31
,25,... some of the gumballs.,some,0.3899999999999999,,13,3.3180666666666667,31
,25,,other,0,,13,3.3180666666666667,31
,90,... most of the gumballs.,most,0.43999999999999995,,14,3.3180666666666667,31
,90,... all of the gumballs.,all,0.56,,14,3.3180666666666667,31
,90,... some of the gumballs.,some,0,,14,3.3180666666666667,31
,90,,other,0,,14,3.3180666666666667,31
,90,... most of the gumballs.,most,0.31,,15,3.3180666666666667,31
,90,... all of the gumballs.,all,0.67,,15,3.3180666666666667,31
,90,... some of the gumballs.,some,0.02000000000000013,,15,3.3180666666666667,31
,90,,other,1.1102230246251565e-16,,15,3.3180666666666667,31
,50,... most of the gumballs.,most,0.41,,16,3.3180666666666667,31
,50,... all of the gumballs.,all,0.59,,16,3.3180666666666667,31
,50,... some of the gumballs.,some,1.1102230246251565e-16,,16,3.3180666666666667,31
,50,,other,0,,16,3.3180666666666667,31
,100,... some of the gumballs.,some,0,,1,12.51075,32
,100,... most of the gumballs.,most,0,,1,12.51075,32
,100,... all of the gumballs.,all,1,,1,12.51075,32
,100,,other,0,,1,12.51075,32
,75,... some of the gumballs.,some,0.19,,2,12.51075,32
,75,... most of the gumballs.,most,0.81,,2,12.51075,32
,75,... all of the gumballs.,all,0,,2,12.51075,32
,75,,other,0,,2,12.51075,32
,50,... some of the gumballs.,some,0.8899999999999999,,3,12.51075,32
,50,... most of the gumballs.,most,0.11,,3,12.51075,32
,50,... all of the gumballs.,all,0,,3,12.51075,32
,50,,other,0,,3,12.51075,32
,60,... some of the gumballs.,some,1,,4,12.51075,32
,60,... most of the gumballs.,most,0,,4,12.51075,32
,60,... all of the gumballs.,all,0,,4,12.51075,32
,60,,other,0,,4,12.51075,32
,10,... some of the gumballs.,some,0.2400000000000001,,5,12.51075,32
,10,... most of the gumballs.,most,0,,5,12.51075,32
,10,... all of the gumballs.,all,0,,5,12.51075,32
,10,,other,0.76,,5,12.51075,32
,25,... some of the gumballs.,some,1,,6,12.51075,32
,25,... most of the gumballs.,most,0,,6,12.51075,32
,25,... all of the gumballs.,all,0,,6,12.51075,32
,25,,other,0,,6,12.51075,32
,100,... some of the gumballs.,some,0,,7,12.51075,32
,100,... most of the gumballs.,most,0,,7,12.51075,32
,100,... all of the gumballs.,all,1,,7,12.51075,32
,100,,other,0,,7,12.51075,32
,25,... some of the gumballs.,some,1,,8,12.51075,32
,25,... most of the gumballs.,most,0,,8,12.51075,32
,25,... all of the gumballs.,all,0,,8,12.51075,32
,25,,other,0,,8,12.51075,32
,60,... some of the gumballs.,some,0.30000000000000004,,9,12.51075,32
,60,... most of the gumballs.,most,0.7,,9,12.51075,32
,60,... all of the gumballs.,all,0,,9,12.51075,32
,60,,other,0,,9,12.51075,32
,40,... some of the gumballs.,some,0.52,,10,12.51075,32
,40,... most of the gumballs.,most,0,,10,12.51075,32
,40,... all of the gumballs.,all,0,,10,12.51075,32
,40,,other,0.48,,10,12.51075,32
,90,... some of the gumballs.,some,0,,11,12.51075,32
,90,... most of the gumballs.,most,1,,11,12.51075,32
,90,... all of the gumballs.,all,0,,11,12.51075,32
,90,,other,0,,11,12.51075,32
,90,... some of the gumballs.,some,0,,12,12.51075,32
,90,... most of the gumballs.,most,1,,12,12.51075,32
,90,... all of the gumballs.,all,0,,12,12.51075,32
,90,,other,0,,12,12.51075,32
,50,... some of the gumballs.,some,0.13,,13,12.51075,32
,50,... most of the gumballs.,most,0.18,,13,12.51075,32
,50,... all of the gumballs.,all,0,,13,12.51075,32
,50,,other,0.69,,13,12.51075,32
,10,... some of the gumballs.,some,0.18,,14,12.51075,32
,10,... most of the gumballs.,most,0,,14,12.51075,32
,10,... all of the gumballs.,all,0,,14,12.51075,32
,10,,other,0.8200000000000001,,14,12.51075,32
,75,... some of the gumballs.,some,0.19999999999999984,,15,12.51075,32
,75,... most of the gumballs.,most,0.8,,15,12.51075,32
,75,... all of the gumballs.,all,0,,15,12.51075,32
,75,,other,0,,15,12.51075,32
,40,... some of the gumballs.,some,0.8,,16,12.51075,32
,40,... most of the gumballs.,most,0,,16,12.51075,32
,40,... all of the gumballs.,all,0,,16,12.51075,32
,40,,other,0.19999999999999996,,16,12.51075,32
,100,... all of the gumballs.,all,1,,1,5.038216666666667,33
,100,... most of the gumballs.,most,0,,1,5.038216666666667,33
,100,... some of the gumballs.,some,0,,1,5.038216666666667,33
,100,,other,0,,1,5.038216666666667,33
,40,... all of the gumballs.,all,0,,2,5.038216666666667,33
,40,... most of the gumballs.,most,0,,2,5.038216666666667,33
,40,... some of the gumballs.,some,1,,2,5.038216666666667,33
,40,,other,0,,2,5.038216666666667,33
,10,... all of the gumballs.,all,0,,3,5.038216666666667,33
,10,... most of the gumballs.,most,0,,3,5.038216666666667,33
,10,... some of the gumballs.,some,1,,3,5.038216666666667,33
,10,,other,0,,3,5.038216666666667,33
,90,... all of the gumballs.,all,0,,4,5.038216666666667,33
,90,... most of the gumballs.,most,1,,4,5.038216666666667,33
,90,... some of the gumballs.,some,0,,4,5.038216666666667,33
,90,,other,0,,4,5.038216666666667,33
,75,... all of the gumballs.,all,0,,5,5.038216666666667,33
,75,... most of the gumballs.,most,1,,5,5.038216666666667,33
,75,... some of the gumballs.,some,0,,5,5.038216666666667,33
,75,,other,0,,5,5.038216666666667,33
,40,... all of the gumballs.,all,0,,6,5.038216666666667,33
,40,... most of the gumballs.,most,0,,6,5.038216666666667,33
,40,... some of the gumballs.,some,1,,6,5.038216666666667,33
,40,,other,0,,6,5.038216666666667,33
,60,... all of the gumballs.,all,0,,7,5.038216666666667,33
,60,... most of the gumballs.,most,1,,7,5.038216666666667,33
,60,... some of the gumballs.,some,0,,7,5.038216666666667,33
,60,,other,0,,7,5.038216666666667,33
,75,... all of the gumballs.,all,0,,8,5.038216666666667,33
,75,... most of the gumballs.,most,1,,8,5.038216666666667,33
,75,... some of the gumballs.,some,0,,8,5.038216666666667,33
,75,,other,0,,8,5.038216666666667,33
,60,... all of the gumballs.,all,0,,9,5.038216666666667,33
,60,... most of the gumballs.,most,1,,9,5.038216666666667,33
,60,... some of the gumballs.,some,0,,9,5.038216666666667,33
,60,,other,0,,9,5.038216666666667,33
,10,... all of the gumballs.,all,0,,10,5.038216666666667,33
,10,... most of the gumballs.,most,0,,10,5.038216666666667,33
,10,... some of the gumballs.,some,1,,10,5.038216666666667,33
,10,,other,0,,10,5.038216666666667,33
,25,... all of the gumballs.,all,0,,11,5.038216666666667,33
,25,... most of the gumballs.,most,0,,11,5.038216666666667,33
,25,... some of the gumballs.,some,1,,11,5.038216666666667,33
,25,,other,0,,11,5.038216666666667,33
,100,... all of the gumballs.,all,1,,12,5.038216666666667,33
,100,... most of the gumballs.,most,0,,12,5.038216666666667,33
,100,... some of the gumballs.,some,0,,12,5.038216666666667,33
,100,,other,0,,12,5.038216666666667,33
,25,... all of the gumballs.,all,0,,13,5.038216666666667,33
,25,... most of the gumballs.,most,0,,13,5.038216666666667,33
,25,... some of the gumballs.,some,1,,13,5.038216666666667,33
,25,,other,0,,13,5.038216666666667,33
,50,... all of the gumballs.,all,0,,14,5.038216666666667,33
,50,... most of the gumballs.,most,0,,14,5.038216666666667,33
,50,... some of the gumballs.,some,1,,14,5.038216666666667,33
,50,,other,0,,14,5.038216666666667,33
,90,... all of the gumballs.,all,0,,15,5.038216666666667,33
,90,... most of the gumballs.,most,1,,15,5.038216666666667,33
,90,... some of the gumballs.,some,0,,15,5.038216666666667,33
,90,,other,0,,15,5.038216666666667,33
,50,... all of the gumballs.,all,0,,16,5.038216666666667,33
,50,... most of the gumballs.,most,0,,16,5.038216666666667,33
,50,... some of the gumballs.,some,1,,16,5.038216666666667,33
,50,,other,0,,16,5.038216666666667,33
,75,... some of the gumballs.,some,0.34999999999999987,,1,4.220066666666667,34
,75,... most of the gumballs.,most,0.65,,1,4.220066666666667,34
,75,... all of the gumballs.,all,0,,1,4.220066666666667,34
,75,,other,0,,1,4.220066666666667,34
,50,... some of the gumballs.,some,0.8099999999999999,,2,4.220066666666667,34
,50,... most of the gumballs.,most,0.19,,2,4.220066666666667,34
,50,... all of the gumballs.,all,0,,2,4.220066666666667,34
,50,,other,0,,2,4.220066666666667,34
,40,... some of the gumballs.,some,1,,3,4.220066666666667,34
,40,... most of the gumballs.,most,0,,3,4.220066666666667,34
,40,... all of the gumballs.,all,0,,3,4.220066666666667,34
,40,,other,0,,3,4.220066666666667,34
,10,... some of the gumballs.,some,0.37,,4,4.220066666666667,34
,10,... most of the gumballs.,most,0,,4,4.220066666666667,34
,10,... all of the gumballs.,all,0,,4,4.220066666666667,34
,10,,other,0.63,,4,4.220066666666667,34
,60,... some of the gumballs.,some,0.41,,5,4.220066666666667,34
,60,... most of the gumballs.,most,0.5900000000000001,,5,4.220066666666667,34
,60,... all of the gumballs.,all,0,,5,4.220066666666667,34
,60,,other,0,,5,4.220066666666667,34
,100,... some of the gumballs.,some,0,,6,4.220066666666667,34
,100,... most of the gumballs.,most,0,,6,4.220066666666667,34
,100,... all of the gumballs.,all,0,,6,4.220066666666667,34
,100,,other,1,,6,4.220066666666667,34
,25,... some of the gumballs.,some,0.79,,7,4.220066666666667,34
,25,... most of the gumballs.,most,0,,7,4.220066666666667,34
,25,... all of the gumballs.,all,0,,7,4.220066666666667,34
,25,,other,0.20999999999999996,,7,4.220066666666667,34
,75,... some of the gumballs.,some,0.14000000000000012,,8,4.220066666666667,34
,75,... most of the gumballs.,most,0.86,,8,4.220066666666667,34
,75,... all of the gumballs.,all,0,,8,4.220066666666667,34
,75,,other,0,,8,4.220066666666667,34
,60,... some of the gumballs.,some,0.37,,9,4.220066666666667,34
,60,... most of the gumballs.,most,0.6300000000000001,,9,4.220066666666667,34
,60,... all of the gumballs.,all,0,,9,4.220066666666667,34
,60,,other,0,,9,4.220066666666667,34
,25,... some of the gumballs.,some,0.55,,10,4.220066666666667,34
,25,... most of the gumballs.,most,0,,10,4.220066666666667,34
,25,... all of the gumballs.,all,0,,10,4.220066666666667,34
,25,,other,0.44999999999999984,,10,4.220066666666667,34
,90,... some of the gumballs.,some,0.01,,11,4.220066666666667,34
,90,... most of the gumballs.,most,0.8599999999999999,,11,4.220066666666667,34
,90,... all of the gumballs.,all,0.13,,11,4.220066666666667,34
,90,,other,0,,11,4.220066666666667,34
,90,... some of the gumballs.,some,0,,12,4.220066666666667,34
,90,... most of the gumballs.,most,0.88,,12,4.220066666666667,34
,90,... all of the gumballs.,all,0.1200000000000001,,12,4.220066666666667,34
,90,,other,0,,12,4.220066666666667,34
,50,... some of the gumballs.,some,0.42,,13,4.220066666666667,34
,50,... most of the gumballs.,most,0.41,,13,4.220066666666667,34
,50,... all of the gumballs.,all,0,,13,4.220066666666667,34
,50,,other,0.16999999999999993,,13,4.220066666666667,34
,100,... some of the gumballs.,some,0,,14,4.220066666666667,34
,100,... most of the gumballs.,most,0,,14,4.220066666666667,34
,100,... all of the gumballs.,all,1,,14,4.220066666666667,34
,100,,other,0,,14,4.220066666666667,34
,10,... some of the gumballs.,some,0.18,,15,4.220066666666667,34
,10,... most of the gumballs.,most,0,,15,4.220066666666667,34
,10,... all of the gumballs.,all,0,,15,4.220066666666667,34
,10,,other,0.8200000000000001,,15,4.220066666666667,34
,40,... some of the gumballs.,some,0.8,,16,4.220066666666667,34
,40,... most of the gumballs.,most,0,,16,4.220066666666667,34
,40,... all of the gumballs.,all,0,,16,4.220066666666667,34
,40,,other,0.19999999999999996,,16,4.220066666666667,34
,75,... all of the gumballs.,all,0,,1,5.0377833333333335,35
,75,... most of the gumballs.,most,0.93,,1,5.0377833333333335,35
,75,... some of the gumballs.,some,0.06999999999999995,,1,5.0377833333333335,35
,75,,other,0,,1,5.0377833333333335,35
,90,... all of the gumballs.,all,0,,2,5.0377833333333335,35
,90,... most of the gumballs.,most,0.99,,2,5.0377833333333335,35
,90,... some of the gumballs.,some,0.010000000000000009,,2,5.0377833333333335,35
,90,,other,0,,2,5.0377833333333335,35
,50,... all of the gumballs.,all,0,,3,5.0377833333333335,35
,50,... most of the gumballs.,most,0,,3,5.0377833333333335,35
,50,... some of the gumballs.,some,1,,3,5.0377833333333335,35
,50,,other,0,,3,5.0377833333333335,35
,75,... all of the gumballs.,all,0,,4,5.0377833333333335,35
,75,... most of the gumballs.,most,1,,4,5.0377833333333335,35
,75,... some of the gumballs.,some,0,,4,5.0377833333333335,35
,75,,other,0,,4,5.0377833333333335,35
,40,... all of the gumballs.,all,0,,5,5.0377833333333335,35
,40,... most of the gumballs.,most,0,,5,5.0377833333333335,35
,40,... some of the gumballs.,some,0.9,,5,5.0377833333333335,35
,40,,other,0.09999999999999987,,5,5.0377833333333335,35
,100,... all of the gumballs.,all,1,,6,5.0377833333333335,35
,100,... most of the gumballs.,most,0,,6,5.0377833333333335,35
,100,... some of the gumballs.,some,0,,6,5.0377833333333335,35
,100,,other,0,,6,5.0377833333333335,35
,50,... all of the gumballs.,all,0,,7,5.0377833333333335,35
,50,... most of the gumballs.,most,0,,7,5.0377833333333335,35
,50,... some of the gumballs.,some,0.53,,7,5.0377833333333335,35
,50,,other,0.47,,7,5.0377833333333335,35
,25,... all of the gumballs.,all,0,,8,5.0377833333333335,35
,25,... most of the gumballs.,most,0,,8,5.0377833333333335,35
,25,... some of the gumballs.,some,0.87,,8,5.0377833333333335,35
,25,,other,0.13,,8,5.0377833333333335,35
,25,... all of the gumballs.,all,0,,9,5.0377833333333335,35
,25,... most of the gumballs.,most,0,,9,5.0377833333333335,35
,25,... some of the gumballs.,some,1,,9,5.0377833333333335,35
,25,,other,0,,9,5.0377833333333335,35
,100,... all of the gumballs.,all,1,,10,5.0377833333333335,35
,100,... most of the gumballs.,most,0,,10,5.0377833333333335,35
,100,... some of the gumballs.,some,0,,10,5.0377833333333335,35
,100,,other,0,,10,5.0377833333333335,35
,10,... all of the gumballs.,all,0,,11,5.0377833333333335,35
,10,... most of the gumballs.,most,0,,11,5.0377833333333335,35
,10,... some of the gumballs.,some,0.17,,11,5.0377833333333335,35
,10,,other,0.83,,11,5.0377833333333335,35
,90,... all of the gumballs.,all,0,,12,5.0377833333333335,35
,90,... most of the gumballs.,most,1,,12,5.0377833333333335,35
,90,... some of the gumballs.,some,0,,12,5.0377833333333335,35
,90,,other,0,,12,5.0377833333333335,35
,40,... all of the gumballs.,all,0,,13,5.0377833333333335,35
,40,... most of the gumballs.,most,0,,13,5.0377833333333335,35
,40,... some of the gumballs.,some,0.92,,13,5.0377833333333335,35
,40,,other,0.07999999999999996,,13,5.0377833333333335,35
,60,... all of the gumballs.,all,0,,14,5.0377833333333335,35
,60,... most of the gumballs.,most,0,,14,5.0377833333333335,35
,60,... some of the gumballs.,some,0.73,,14,5.0377833333333335,35
,60,,other,0.27,,14,5.0377833333333335,35
,60,... all of the gumballs.,all,0,,15,5.0377833333333335,35
,60,... most of the gumballs.,most,0,,15,5.0377833333333335,35
,60,... some of the gumballs.,some,0.93,,15,5.0377833333333335,35
,60,,other,0.07,,15,5.0377833333333335,35
,10,... all of the gumballs.,all,0,,16,5.0377833333333335,35
,10,... most of the gumballs.,most,0,,16,5.0377833333333335,35
,10,... some of the gumballs.,some,0.09999999999999998,,16,5.0377833333333335,35
,10,,other,0.9,,16,5.0377833333333335,35
,10,... most of the gumballs.,most,0.79,,1,5.306066666666666,36
,10,... some of the gumballs.,some,0.19999999999999996,,1,5.306066666666666,36
,10,... all of the gumballs.,all,0.01,,1,5.306066666666666,36
,10,,other,0,,1,5.306066666666666,36
,100,... most of the gumballs.,most,0.02,,2,5.306066666666666,36
,100,... some of the gumballs.,some,0.03,,2,5.306066666666666,36
,100,... all of the gumballs.,all,0.95,,2,5.306066666666666,36
,100,,other,0,,2,5.306066666666666,36
,60,... most of the gumballs.,most,0.5,,3,5.306066666666666,36
,60,... some of the gumballs.,some,0.5,,3,5.306066666666666,36
,60,... all of the gumballs.,all,0,,3,5.306066666666666,36
,60,,other,0,,3,5.306066666666666,36
,40,... most of the gumballs.,most,0.08999999999999997,,4,5.306066666666666,36
,40,... some of the gumballs.,some,0.91,,4,5.306066666666666,36
,40,... all of the gumballs.,all,0,,4,5.306066666666666,36
,40,,other,0,,4,5.306066666666666,36
,90,... most of the gumballs.,most,0.94,,5,5.306066666666666,36
,90,... some of the gumballs.,some,0.06000000000000005,,5,5.306066666666666,36
,90,... all of the gumballs.,all,0,,5,5.306066666666666,36
,90,,other,0,,5,5.306066666666666,36
,60,... most of the gumballs.,most,0.63,,6,5.306066666666666,36
,60,... some of the gumballs.,some,0.3700000000000001,,6,5.306066666666666,36
,60,... all of the gumballs.,all,0,,6,5.306066666666666,36
,60,,other,0,,6,5.306066666666666,36
,40,... most of the gumballs.,most,0.20000000000000007,,7,5.306066666666666,36
,40,... some of the gumballs.,some,0.8,,7,5.306066666666666,36
,40,... all of the gumballs.,all,0,,7,5.306066666666666,36
,40,,other,0,,7,5.306066666666666,36
,75,... most of the gumballs.,most,0.87,,8,5.306066666666666,36
,75,... some of the gumballs.,some,0.13000000000000012,,8,5.306066666666666,36
,75,... all of the gumballs.,all,0,,8,5.306066666666666,36
,75,,other,0,,8,5.306066666666666,36
,90,... most of the gumballs.,most,0.93,,9,5.306066666666666,36
,90,... some of the gumballs.,some,0.06999999999999995,,9,5.306066666666666,36
,90,... all of the gumballs.,all,0,,9,5.306066666666666,36
,90,,other,0,,9,5.306066666666666,36
,100,... most of the gumballs.,most,0.01,,10,5.306066666666666,36
,100,... some of the gumballs.,some,0.029999999999999916,,10,5.306066666666666,36
,100,... all of the gumballs.,all,0.96,,10,5.306066666666666,36
,100,,other,0,,10,5.306066666666666,36
,10,... most of the gumballs.,most,0,,11,5.306066666666666,36
,10,... some of the gumballs.,some,1,,11,5.306066666666666,36
,10,... all of the gumballs.,all,0,,11,5.306066666666666,36
,10,,other,0,,11,5.306066666666666,36
,25,... most of the gumballs.,most,0,,12,5.306066666666666,36
,25,... some of the gumballs.,some,1,,12,5.306066666666666,36
,25,... all of the gumballs.,all,0,,12,5.306066666666666,36
,25,,other,0,,12,5.306066666666666,36
,25,... most of the gumballs.,most,0,,13,5.306066666666666,36
,25,... some of the gumballs.,some,1,,13,5.306066666666666,36
,25,... all of the gumballs.,all,0,,13,5.306066666666666,36
,25,,other,0,,13,5.306066666666666,36
,75,... most of the gumballs.,most,0.91,,14,5.306066666666666,36
,75,... some of the gumballs.,some,0.08999999999999997,,14,5.306066666666666,36
,75,... all of the gumballs.,all,0,,14,5.306066666666666,36
,75,,other,0,,14,5.306066666666666,36
,50,... most of the gumballs.,most,0.43000000000000005,,15,5.306066666666666,36
,50,... some of the gumballs.,some,0.57,,15,5.306066666666666,36
,50,... all of the gumballs.,all,0,,15,5.306066666666666,36
,50,,other,0,,15,5.306066666666666,36
,50,... most of the gumballs.,most,0.51,,16,5.306066666666666,36
,50,... some of the gumballs.,some,0.49,,16,5.306066666666666,36
,50,... all of the gumballs.,all,0,,16,5.306066666666666,36
,50,,other,0,,16,5.306066666666666,36
,90,... all of the gumballs.,all,0,,1,3.4275333333333333,37
,90,... most of the gumballs.,most,0.96,,1,3.4275333333333333,37
,90,... some of the gumballs.,some,0.04,,1,3.4275333333333333,37
,90,,other,0,,1,3.4275333333333333,37
,40,... all of the gumballs.,all,0,,2,3.4275333333333333,37
,40,... most of the gumballs.,most,0.06,,2,3.4275333333333333,37
,40,... some of the gumballs.,some,0.94,,2,3.4275333333333333,37
,40,,other,0,,2,3.4275333333333333,37
,60,... all of the gumballs.,all,0,,3,3.4275333333333333,37
,60,... most of the gumballs.,most,0.67,,3,3.4275333333333333,37
,60,... some of the gumballs.,some,0.32999999999999996,,3,3.4275333333333333,37
,60,,other,0,,3,3.4275333333333333,37
,25,... all of the gumballs.,all,0,,4,3.4275333333333333,37
,25,... most of the gumballs.,most,0,,4,3.4275333333333333,37
,25,... some of the gumballs.,some,0.76,,4,3.4275333333333333,37
,25,,other,0.24,,4,3.4275333333333333,37
,50,... all of the gumballs.,all,0,,5,3.4275333333333333,37
,50,... most of the gumballs.,most,0,,5,3.4275333333333333,37
,50,... some of the gumballs.,some,0.85,,5,3.4275333333333333,37
,50,,other,0.15000000000000013,,5,3.4275333333333333,37
,100,... all of the gumballs.,all,1,,6,3.4275333333333333,37
,100,... most of the gumballs.,most,0,,6,3.4275333333333333,37
,100,... some of the gumballs.,some,0,,6,3.4275333333333333,37
,100,,other,0,,6,3.4275333333333333,37
,90,... all of the gumballs.,all,0,,7,3.4275333333333333,37
,90,... most of the gumballs.,most,0.92,,7,3.4275333333333333,37
,90,... some of the gumballs.,some,0.07999999999999996,,7,3.4275333333333333,37
,90,,other,0,,7,3.4275333333333333,37
,75,... all of the gumballs.,all,0,,8,3.4275333333333333,37
,75,... most of the gumballs.,most,0.8999999999999999,,8,3.4275333333333333,37
,75,... some of the gumballs.,some,0.1,,8,3.4275333333333333,37
,75,,other,0,,8,3.4275333333333333,37
,60,... all of the gumballs.,all,0,,9,3.4275333333333333,37
,60,... most of the gumballs.,most,0.6,,9,3.4275333333333333,37
,60,... some of the gumballs.,some,0.3999999999999999,,9,3.4275333333333333,37
,60,,other,0,,9,3.4275333333333333,37
,75,... all of the gumballs.,all,0,,10,3.4275333333333333,37
,75,... most of the gumballs.,most,0.76,,10,3.4275333333333333,37
,75,... some of the gumballs.,some,0.24,,10,3.4275333333333333,37
,75,,other,0,,10,3.4275333333333333,37
,100,... all of the gumballs.,all,0,,11,3.4275333333333333,37
,100,... most of the gumballs.,most,1,,11,3.4275333333333333,37
,100,... some of the gumballs.,some,0,,11,3.4275333333333333,37
,100,,other,0,,11,3.4275333333333333,37
,10,... all of the gumballs.,all,0,,12,3.4275333333333333,37
,10,... most of the gumballs.,most,0,,12,3.4275333333333333,37
,10,... some of the gumballs.,some,0.16000000000000014,,12,3.4275333333333333,37
,10,,other,0.84,,12,3.4275333333333333,37
,50,... all of the gumballs.,all,0,,13,3.4275333333333333,37
,50,... most of the gumballs.,most,0.48,,13,3.4275333333333333,37
,50,... some of the gumballs.,some,0.52,,13,3.4275333333333333,37
,50,,other,0,,13,3.4275333333333333,37
,40,... all of the gumballs.,all,0,,14,3.4275333333333333,37
,40,... most of the gumballs.,most,0.25,,14,3.4275333333333333,37
,40,... some of the gumballs.,some,0.75,,14,3.4275333333333333,37
,40,,other,0,,14,3.4275333333333333,37
,25,... all of the gumballs.,all,0,,15,3.4275333333333333,37
,25,... most of the gumballs.,most,0.08000000000000007,,15,3.4275333333333333,37
,25,... some of the gumballs.,some,0.76,,15,3.4275333333333333,37
,25,,other,0.16,,15,3.4275333333333333,37
,10,... all of the gumballs.,all,0,,16,3.4275333333333333,37
,10,... most of the gumballs.,most,0,,16,3.4275333333333333,37
,10,... some of the gumballs.,some,0.52,,16,3.4275333333333333,37
,10,,other,0.48,,16,3.4275333333333333,37
,60,... some of the gumballs.,some,0,,1,2.3490166666666665,38
,60,... most of the gumballs.,most,1,,1,2.3490166666666665,38
,60,... all of the gumballs.,all,0,,1,2.3490166666666665,38
,60,,other,0,,1,2.3490166666666665,38
,50,... some of the gumballs.,some,1,,2,2.3490166666666665,38
,50,... most of the gumballs.,most,0,,2,2.3490166666666665,38
,50,... all of the gumballs.,all,0,,2,2.3490166666666665,38
,50,,other,0,,2,2.3490166666666665,38
,40,... some of the gumballs.,some,1,,3,2.3490166666666665,38
,40,... most of the gumballs.,most,0,,3,2.3490166666666665,38
,40,... all of the gumballs.,all,0,,3,2.3490166666666665,38
,40,,other,0,,3,2.3490166666666665,38
,100,... some of the gumballs.,some,0,,4,2.3490166666666665,38
,100,... most of the gumballs.,most,0,,4,2.3490166666666665,38
,100,... all of the gumballs.,all,1,,4,2.3490166666666665,38
,100,,other,0,,4,2.3490166666666665,38
,25,... some of the gumballs.,some,1,,5,2.3490166666666665,38
,25,... most of the gumballs.,most,0,,5,2.3490166666666665,38
,25,... all of the gumballs.,all,0,,5,2.3490166666666665,38
,25,,other,0,,5,2.3490166666666665,38
,10,... some of the gumballs.,some,0,,6,2.3490166666666665,38
,10,... most of the gumballs.,most,0,,6,2.3490166666666665,38
,10,... all of the gumballs.,all,0,,6,2.3490166666666665,38
,10,,other,1,,6,2.3490166666666665,38
,90,... some of the gumballs.,some,0,,7,2.3490166666666665,38
,90,... most of the gumballs.,most,1,,7,2.3490166666666665,38
,90,... all of the gumballs.,all,0,,7,2.3490166666666665,38
,90,,other,0,,7,2.3490166666666665,38
,40,... some of the gumballs.,some,1,,8,2.3490166666666665,38
,40,... most of the gumballs.,most,0,,8,2.3490166666666665,38
,40,... all of the gumballs.,all,0,,8,2.3490166666666665,38
,40,,other,0,,8,2.3490166666666665,38
,90,... some of the gumballs.,some,0,,9,2.3490166666666665,38
,90,... most of the gumballs.,most,1,,9,2.3490166666666665,38
,90,... all of the gumballs.,all,0,,9,2.3490166666666665,38
,90,,other,0,,9,2.3490166666666665,38
,25,... some of the gumballs.,some,1,,10,2.3490166666666665,38
,25,... most of the gumballs.,most,0,,10,2.3490166666666665,38
,25,... all of the gumballs.,all,0,,10,2.3490166666666665,38
,25,,other,0,,10,2.3490166666666665,38
,75,... some of the gumballs.,some,0,,11,2.3490166666666665,38
,75,... most of the gumballs.,most,1,,11,2.3490166666666665,38
,75,... all of the gumballs.,all,0,,11,2.3490166666666665,38
,75,,other,0,,11,2.3490166666666665,38
,75,... some of the gumballs.,some,0,,12,2.3490166666666665,38
,75,... most of the gumballs.,most,1,,12,2.3490166666666665,38
,75,... all of the gumballs.,all,0,,12,2.3490166666666665,38
,75,,other,0,,12,2.3490166666666665,38
,50,... some of the gumballs.,some,1,,13,2.3490166666666665,38
,50,... most of the gumballs.,most,0,,13,2.3490166666666665,38
,50,... all of the gumballs.,all,0,,13,2.3490166666666665,38
,50,,other,0,,13,2.3490166666666665,38
,60,... some of the gumballs.,some,0,,14,2.3490166666666665,38
