color,Answer.time_in_minutes,label,quantifier,block_trial,type,Answer.bonus,utterance,position,block,Answer.condition,init_images,utterance_label,trial,percentage,workerid,clicked
blue,8.434883333333334,competitor,many,7,50_90_2,200.5, The machine dispensed many of the orange ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,27,50,0,0
blue,8.434883333333334,target,none,8,90_0_2,200.5, The machine dispensed,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,28,0,0,1
orange,8.434883333333334,competitor,none,8,90_0_2,200.5, The machine dispensed,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,28,90,0,0
blue,8.434883333333334,target,none,8,90_0_2,200.5, The machine dispensed none of the,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,28,0,0,1
orange,8.434883333333334,competitor,none,8,90_0_2,200.5, The machine dispensed none of the,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,28,90,0,0
blue,8.434883333333334,target,none,8,90_0_2,200.5, The machine dispensed none of the blue ones.,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,28,0,0,1
orange,8.434883333333334,competitor,none,8,90_0_2,200.5, The machine dispensed none of the blue ones.,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,28,90,0,0
orange,8.434883333333334,target,some,1,25_50_2,200.5, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,29,50,0,0
blue,8.434883333333334,competitor,some,1,25_50_2,200.5, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,29,25,0,1
orange,8.434883333333334,target,some,1,25_50_2,200.5, The machine dispensed some of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,29,50,0,0
blue,8.434883333333334,competitor,some,1,25_50_2,200.5, The machine dispensed some of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,29,25,0,1
orange,8.434883333333334,target,some,1,25_50_2,200.5, The machine dispensed some of the orange ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,29,50,0,1
blue,8.434883333333334,competitor,some,1,25_50_2,200.5, The machine dispensed some of the orange ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,29,25,0,0
blue,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,30,90,0,1
orange,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,30,50,0,0
blue,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,30,90,0,1
orange,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,30,50,0,0
blue,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed many of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,30,90,0,1
orange,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed many of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,30,50,0,0
blue,8.434883333333334,target,many,3,75_100_1,200.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,31,75,0,0
orange,8.434883333333334,competitor,many,3,75_100_1,200.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,31,100,0,1
blue,8.434883333333334,target,many,3,75_100_1,200.5, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,31,75,0,1
orange,8.434883333333334,competitor,many,3,75_100_1,200.5, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,31,100,0,0
blue,8.434883333333334,target,many,3,75_100_1,200.5, The machine dispensed many of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,31,75,0,1
orange,8.434883333333334,competitor,many,3,75_100_1,200.5, The machine dispensed many of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,31,100,0,0
blue,8.434883333333334,target,none,4,90_0_2,200.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,0,0,1
orange,8.434883333333334,competitor,none,4,90_0_2,200.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,90,0,0
blue,8.434883333333334,target,none,4,90_0_2,200.5, The machine dispensed none of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,0,0,1
orange,8.434883333333334,competitor,none,4,90_0_2,200.5, The machine dispensed none of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,90,0,0
blue,8.434883333333334,target,none,4,90_0_2,200.5, The machine dispensed none of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,0,0,1
orange,8.434883333333334,competitor,none,4,90_0_2,200.5, The machine dispensed none of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,90,0,0
orange,8.434883333333334,target,all,5,75_100_2,200.5, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,33,100,0,1
blue,8.434883333333334,competitor,all,5,75_100_2,200.5, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,33,75,0,0
orange,8.434883333333334,target,all,5,75_100_2,200.5, The machine dispensed all of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,33,100,0,1
blue,8.434883333333334,competitor,all,5,75_100_2,200.5, The machine dispensed all of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,33,75,0,0
orange,8.434883333333334,target,all,5,75_100_2,200.5, The machine dispensed all of the orange ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,33,100,0,1
blue,8.434883333333334,competitor,all,5,75_100_2,200.5, The machine dispensed all of the orange ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,33,75,0,0
blue,8.434883333333334,target,many,6,90_0_1,200.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,90,0,0
orange,8.434883333333334,competitor,many,6,90_0_1,200.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,0,0,1
blue,8.434883333333334,target,many,6,90_0_1,200.5, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,90,0,1
orange,8.434883333333334,competitor,many,6,90_0_1,200.5, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,0,0,0
blue,8.434883333333334,target,many,6,90_0_1,200.5, The machine dispensed many of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,90,0,1
orange,8.434883333333334,competitor,many,6,90_0_1,200.5, The machine dispensed many of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,0,0,0
orange,8.434883333333334,competitor,some,7,50_90_1,200.5, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,35,90,0,1
blue,8.434883333333334,target,some,7,50_90_1,200.5, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,35,50,0,0
orange,8.434883333333334,competitor,some,7,50_90_1,200.5, The machine dispensed some of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,35,90,0,0
blue,8.434883333333334,target,some,7,50_90_1,200.5, The machine dispensed some of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,35,50,0,1
orange,8.434883333333334,competitor,some,7,50_90_1,200.5, The machine dispensed some of the blue ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,35,90,0,0
blue,8.434883333333334,target,some,7,50_90_1,200.5, The machine dispensed some of the blue ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,35,50,0,1
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,36,50,0,1
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,36,25,0,0
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed some of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,36,50,0,1
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed some of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,36,25,0,0
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed some of the orange ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,36,50,0,0
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed some of the orange ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,36,25,0,1
orange,8.434883333333334,competitor,many,1,75_100_1,200.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,100,0,1
blue,8.434883333333334,target,many,1,75_100_1,200.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,75,0,0
orange,8.434883333333334,competitor,many,1,75_100_1,200.5, The machine dispensed many of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,100,0,0
blue,8.434883333333334,target,many,1,75_100_1,200.5, The machine dispensed many of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,75,0,1
orange,8.434883333333334,competitor,many,1,75_100_1,200.5, The machine dispensed many of the blue ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,100,0,0
blue,8.434883333333334,target,many,1,75_100_1,200.5, The machine dispensed many of the blue ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,75,0,1
orange,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,90,0,1
blue,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,50,0,0
orange,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed many of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,38,90,0,0
blue,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed many of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,38,50,0,1
orange,8.434883333333334,target,many,2,50_90_2,200.5, The machine dispensed many of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,38,90,0,1
blue,8.434883333333334,competitor,many,2,50_90_2,200.5, The machine dispensed many of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,38,50,0,0
blue,8.434883333333334,target,many,3,90_0_1,200.5, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,39,90,0,0
orange,8.434883333333334,competitor,many,3,90_0_1,200.5, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,39,0,0,1
blue,8.434883333333334,target,many,3,90_0_1,200.5, The machine dispensed many of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,39,90,0,1
orange,8.434883333333334,competitor,many,3,90_0_1,200.5, The machine dispensed many of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,39,0,0,0
blue,8.434883333333334,target,many,3,90_0_1,200.5, The machine dispensed many of the blue ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,39,90,0,1
orange,8.434883333333334,competitor,many,3,90_0_1,200.5, The machine dispensed many of the blue ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,39,0,0,0
orange,8.434883333333334,target,some,4,50_90_1,200.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,40,50,0,1
blue,8.434883333333334,competitor,some,4,50_90_1,200.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,40,90,0,0
orange,8.434883333333334,target,some,4,50_90_1,200.5, The machine dispensed some of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,40,50,0,1
blue,8.434883333333334,competitor,some,4,50_90_1,200.5, The machine dispensed some of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,40,90,0,0
orange,8.434883333333334,target,some,4,50_90_1,200.5, The machine dispensed some of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,40,50,0,1
blue,8.434883333333334,competitor,some,4,50_90_1,200.5, The machine dispensed some of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,40,90,0,0
blue,8.434883333333334,competitor,some,5,25_50_2,200.5, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,41,25,0,1
orange,8.434883333333334,target,some,5,25_50_2,200.5, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,41,50,0,0
blue,8.434883333333334,competitor,some,5,25_50_2,200.5, The machine dispensed some of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,41,25,0,1
orange,8.434883333333334,target,some,5,25_50_2,200.5, The machine dispensed some of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,41,50,0,0
blue,8.434883333333334,competitor,some,5,25_50_2,200.5, The machine dispensed some of the orange ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,41,25,0,0
orange,8.434883333333334,target,some,5,25_50_2,200.5, The machine dispensed some of the orange ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,41,50,0,1
orange,8.434883333333334,target,none,6,90_0_2,200.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,42,0,0,1
blue,8.434883333333334,competitor,none,6,90_0_2,200.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,42,90,0,0
orange,8.434883333333334,target,none,6,90_0_2,200.5, The machine dispensed none of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,42,0,0,1
blue,8.434883333333334,competitor,none,6,90_0_2,200.5, The machine dispensed none of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,42,90,0,0
orange,8.434883333333334,target,none,6,90_0_2,200.5, The machine dispensed none of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,42,0,0,1
blue,8.434883333333334,competitor,none,6,90_0_2,200.5, The machine dispensed none of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,42,90,0,0
blue,8.434883333333334,target,all,7,75_100_2,200.5, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,43,100,0,1
orange,8.434883333333334,competitor,all,7,75_100_2,200.5, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,43,75,0,0
blue,8.434883333333334,target,all,7,75_100_2,200.5, The machine dispensed all of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,43,100,0,1
orange,8.434883333333334,competitor,all,7,75_100_2,200.5, The machine dispensed all of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,43,75,0,0
blue,8.434883333333334,target,all,7,75_100_2,200.5, The machine dispensed all of the blue ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,43,100,0,1
orange,8.434883333333334,competitor,all,7,75_100_2,200.5, The machine dispensed all of the blue ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,43,75,0,0
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,44,50,0,1
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,44,25,0,0
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed some of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,44,50,0,1
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed some of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,44,25,0,0
blue,8.434883333333334,competitor,some,8,25_50_1,200.5, The machine dispensed some of the orange ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,44,50,0,0
orange,8.434883333333334,target,some,8,25_50_1,200.5, The machine dispensed some of the orange ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,44,25,0,1
