workerid,Answer.time_in_minutes,position,Answer.bonus,init_images,block,utterance_label,block_trial,quantifier,color,trial,clicked,type,percentage,utterance,label,Answer.condition
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,8,none,orange,28,1,40_0_2,0, The machine dispensed none of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,8,none,blue,28,0,40_0_2,40, The machine dispensed none of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,1,some,blue,29,1,25_100_1,100, The machine dispensed,competitor,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,1,some,orange,29,0,25_100_1,25, The machine dispensed,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,1,some,blue,29,1,25_100_1,100, The machine dispensed some of the,competitor,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,1,some,orange,29,0,25_100_1,25, The machine dispensed some of the,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,1,some,blue,29,0,25_100_1,100, The machine dispensed some of the orange ones.,competitor,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,1,some,orange,29,1,25_100_1,25, The machine dispensed some of the orange ones.,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,2,none,blue,30,1,40_0_2,0, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,2,none,orange,30,0,40_0_2,40, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,2,none,blue,30,1,40_0_2,0, The machine dispensed none of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,2,none,orange,30,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,2,none,blue,30,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,2,none,orange,30,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,3,many,orange,31,1,50_90_1,90, The machine dispensed,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,3,many,blue,31,0,50_90_1,50, The machine dispensed,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,3,many,orange,31,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,3,many,blue,31,0,50_90_1,50, The machine dispensed many of the,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,3,many,orange,31,0,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,3,many,blue,31,1,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,4,many,blue,32,1,50_90_2,90, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,4,many,orange,32,0,50_90_2,50, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,4,many,blue,32,1,50_90_2,90, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,4,many,orange,32,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,4,many,blue,32,1,50_90_2,90, The machine dispensed many of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,4,many,orange,32,0,50_90_2,50, The machine dispensed many of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,5,all,orange,33,1,25_100_2,25, The machine dispensed,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,5,all,blue,33,0,25_100_2,100, The machine dispensed,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,5,all,orange,33,1,25_100_2,25, The machine dispensed all of the,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,5,all,blue,33,0,25_100_2,100, The machine dispensed all of the,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,5,all,orange,33,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,5,all,blue,33,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,6,some,orange,34,1,25_50_1,50, The machine dispensed,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,6,some,blue,34,0,25_50_1,25, The machine dispensed,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,6,some,orange,34,1,25_50_1,50, The machine dispensed some of the,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,6,some,blue,34,0,25_50_1,25, The machine dispensed some of the,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,6,some,orange,34,0,25_50_1,50, The machine dispensed some of the blue ones.,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,6,some,blue,34,1,25_50_1,25, The machine dispensed some of the blue ones.,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,7,some,blue,35,1,40_0_1,40, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,7,some,orange,35,0,40_0_1,0, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,7,some,blue,35,1,40_0_1,40, The machine dispensed some of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,7,some,orange,35,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,7,some,blue,35,1,40_0_1,40, The machine dispensed some of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,7,some,orange,35,0,40_0_1,0, The machine dispensed some of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,8,many,orange,36,1,25_50_2,50, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,8,many,blue,36,0,25_50_2,25, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,8,many,orange,36,1,25_50_2,50, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,8,many,blue,36,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,8,many,orange,36,1,25_50_2,50, The machine dispensed many of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,8,many,blue,36,0,25_50_2,25, The machine dispensed many of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,1,none,blue,37,1,40_0_2,0, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,1,none,orange,37,0,40_0_2,40, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,1,none,blue,37,1,40_0_2,0, The machine dispensed none of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,1,none,orange,37,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,1,none,blue,37,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,1,none,orange,37,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,2,some,orange,38,1,25_50_1,25, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,2,some,blue,38,0,25_50_1,50, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,2,some,orange,38,1,25_50_1,25, The machine dispensed some of the,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,2,some,blue,38,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,2,some,orange,38,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,2,some,blue,38,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,3,some,blue,39,1,40_0_1,40, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,3,some,orange,39,0,40_0_1,0, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,3,some,blue,39,1,40_0_1,40, The machine dispensed some of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,3,some,orange,39,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,3,some,blue,39,1,40_0_1,40, The machine dispensed some of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,3,some,orange,39,0,40_0_1,0, The machine dispensed some of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,4,many,blue,40,1,50_90_2,90, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,4,many,orange,40,0,50_90_2,50, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,4,many,blue,40,1,50_90_2,90, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,4,many,orange,40,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,4,many,blue,40,1,50_90_2,90, The machine dispensed many of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,4,many,orange,40,0,50_90_2,50, The machine dispensed many of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,5,many,orange,41,1,50_90_1,90, The machine dispensed,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,5,many,blue,41,0,50_90_1,50, The machine dispensed,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,5,many,orange,41,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,5,many,blue,41,0,50_90_1,50, The machine dispensed many of the,target,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,5,many,orange,41,0,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,5,many,blue,41,1,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,6,all,blue,42,1,25_100_2,100, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,prior,6,all,orange,42,0,25_100_2,25, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,6,all,blue,42,1,25_100_2,100, The machine dispensed all of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,quantifier,6,all,orange,42,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,6,all,blue,42,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,6,all,orange,42,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,6,all,blue,42,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,color,6,all,orange,42,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,7,some,orange,43,1,25_100_1,25, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,7,some,blue,43,0,25_100_1,100, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,7,some,orange,43,1,25_100_1,25, The machine dispensed some of the,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,7,some,blue,43,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,7,some,orange,43,1,25_100_1,25, The machine dispensed some of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,7,some,blue,43,0,25_100_1,100, The machine dispensed some of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,8,many,orange,44,1,25_50_2,50, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,prior,8,many,blue,44,0,25_50_2,25, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,8,many,orange,44,1,25_50_2,50, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,quantifier,8,many,blue,44,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,8,many,orange,44,1,25_50_2,50, The machine dispensed many of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,color,8,many,blue,44,0,25_50_2,25, The machine dispensed many of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,prior,1,many,orange,45,1,50_90_2,90, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,prior,1,many,blue,45,0,50_90_2,50, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,quantifier,1,many,orange,45,1,50_90_2,90, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,quantifier,1,many,blue,45,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,color,1,many,orange,45,1,50_90_2,90, The machine dispensed many of the orange ones.,target,many_many
0,5.7963,2,189.5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,color,1,many,blue,45,0,50_90_2,50, The machine dispensed many of the orange ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,prior,2,many,blue,46,1,50_90_1,50, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,prior,2,many,orange,46,0,50_90_1,90, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,quantifier,2,many,blue,46,1,50_90_1,50, The machine dispensed many of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,quantifier,2,many,orange,46,0,50_90_1,90, The machine dispensed many of the,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,color,2,many,blue,46,1,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,color,2,many,orange,46,0,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,prior,3,some,blue,47,1,25_50_1,25, The machine dispensed,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,prior,3,some,orange,47,0,25_50_1,50, The machine dispensed,competitor,many_many
0,5.7963,1,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,quantifier,3,some,blue,47,1,25_50_1,25, The machine dispensed some of the,target,many_many
0,5.7963,2,189.5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,quantifier,3,some,orange,47,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
